,userID,date,Hour,Minute,wpkg,grade
79,U1000000,2022-11-17,6,30,3.1927083333333344,0.5278333333333339
80,U1000003,2022-11-17,6,30,2.841978333333334,0.4141666666666666
81,U1000010,2022-11-17,6,30,1.923446666666667,0.14516666666666667
82,U1000000,2022-11-17,6,31,3.2043749999999998,0.5063333333333333
83,U1000003,2022-11-17,6,31,2.9318933333333335,0.19299999999999995
84,U1000010,2022-11-17,6,31,1.984298333333333,0.20349999999999996
85,U1000000,2022-11-17,6,32,3.227291666666667,0.5906666666666667
86,U1000003,2022-11-17,6,32,2.8489650000000006,0.00933333333333333
87,U1000010,2022-11-17,6,32,2.068795000000001,0.1455
88,U1000000,2022-11-17,6,33,2.444583333333334,-0.854
89,U1000003,2022-11-17,6,33,4.125925,0.12449999999999997
90,U1000010,2022-11-17,6,33,1.7093016666666667,0.06266666666666666
91,U1000000,2022-11-17,6,34,2.696458333333333,-0.34233333333333327
92,U1000003,2022-11-17,6,34,3.596504999999999,0.3196666666666667
93,U1000010,2022-11-17,6,34,2.1372166666666663,0.21816666666666673
94,U1000000,2022-11-17,6,35,2.9075,0.1608333333333335
95,U1000003,2022-11-17,6,35,2.9411499999999986,0.11466666666666665
96,U1000010,2022-11-17,6,35,1.7945750000000003,0.1731666666666666
97,U1000000,2022-11-17,6,36,1.5529166666666667,-1.4488333333333325
98,U1000000,2022-11-17,6,37,3.253958333333333,1.6113333333333337
99,U1000000,2022-11-17,6,38,2.6454166666666663,0.3334999999999996
100,U1000000,2022-11-17,6,39,2.161875,-0.5999999999999999
101,U1000010,2022-11-17,6,39,0.14680416666666668,-0.024166666666666663
102,U1000000,2022-11-17,6,40,2.2879807692307685,0.3451923076923076
103,U1000000,2022-11-17,6,41,2.3591666666666673,-0.22666666666666666
104,U1000000,2022-11-17,6,42,3.308541666666667,0.6070000000000003
105,U1000000,2022-11-17,6,43,2.8458333333333337,0.6046666666666662
106,U1000000,2022-11-17,6,44,1.6358333333333333,-1.4263333333333335
107,U1000000,2022-11-17,6,45,3.378958333333334,1.7026666666666666
108,U1000000,2022-11-17,6,46,2.5149999999999992,-0.3976666666666666
109,U1000000,2022-11-17,6,47,2.7558333333333334,0.7646666666666667
110,U1000000,2022-11-17,6,48,2.430416666666666,0.1625
111,U1000000,2022-11-17,6,49,2.8516666666666675,1.1229999999999996
112,U1000000,2022-11-17,6,50,2.103333333333333,-1.2266666666666666
113,U1000000,2022-11-17,6,51,2.8397916666666667,0.6846666666666674
114,U1000000,2022-11-17,6,52,2.707291666666667,-0.5730000000000002
115,U1000000,2022-11-17,6,54,4.245208333333332,-0.21583333333333335
116,U1000000,2022-11-17,6,55,4.492083333333332,-0.015833333333333335
117,U1000000,2022-11-17,6,57,2.987268518518518,0.04333333333333333
118,U1000003,2022-11-17,6,57,2.6434200000000003,-0.0095
119,U1000000,2022-11-17,6,58,4.038749999999999,0.5095000000000001
120,U1000003,2022-11-17,7,0,3.867696666666667,0.03
121,U1000003,2022-11-17,7,1,3.057406666666666,0.9373333333333336
122,U1000003,2022-11-17,7,2,2.924285,-1.6885000000000003
123,U1000003,2022-11-17,7,3,2.56522,-1.0708333333333329
124,U1000003,2022-11-17,7,4,2.7766545454545453,0.07333333333333328
125,U1000000,2022-11-17,7,10,1.4077083333333338,-0.2125
126,U1000010,2022-11-17,7,12,1.40911,-0.21900000000000008
127,U1000010,2022-11-17,7,14,1.3726716666666674,-0.3166666666666667
128,U1000010,2022-11-17,7,15,1.19205,-0.205
129,U1000010,2022-11-17,7,17,1.5926333333333331,-0.28433333333333327
130,U1000010,2022-11-17,7,19,1.5503883333333335,-0.2841666666666667
131,U1000010,2022-11-17,7,20,1.6436,-0.13733333333333336
132,U1000010,2022-11-17,7,23,0.17396078431372552,-0.10313725490196078
133,U1000010,2022-11-17,7,26,1.0970916666666668,-0.28066666666666673
134,U1000010,2022-11-17,7,33,1.6468999999999998,0.015166666666666667
135,U1000010,2022-11-17,7,34,1.7542616666666662,0.06133333333333335
136,U1000010,2022-11-17,7,35,1.790115,0.16616666666666668
137,U1000010,2022-11-17,7,37,1.5079449999999994,0.09816666666666671
138,U1000010,2022-11-17,7,40,1.0220916666666668,-1.067833333333333
139,U1000010,2022-11-17,7,43,1.1784883333333334,-0.03599999999999999
140,U1000010,2022-11-17,7,45,1.3864285714285711,1.863214285714286
141,U1000004,2022-11-17,18,39,0.6486488372093022,1.3869767441860468
142,U1000004,2022-11-17,18,40,2.7342333333333326,1.1194999999999997
143,U1000004,2022-11-17,18,41,3.0864900000000013,1.4148333333333334
144,U1000004,2022-11-17,18,42,2.188963333333333,-1.4625000000000006
145,U1000004,2022-11-17,18,43,3.226355000000001,0.5208333333333336
146,U1000004,2022-11-17,18,45,2.971175,0.16249999999999998
147,U1000004,2022-11-17,18,46,2.7927983333333333,0.6035
148,U1000004,2022-11-17,18,47,3.105626666666666,2.867666666666666
149,U1000004,2022-11-17,18,48,2.075903333333333,0.18133333333333335
150,U1000004,2022-11-17,18,49,2.8144116666666665,-0.2105
151,U1000004,2022-11-17,18,51,3.0601283333333336,1.9664999999999997
152,U1000004,2022-11-17,18,52,2.863966666666667,2.5513333333333335
153,U1000004,2022-11-17,18,53,1.1779249999999999,-2.586666666666666
154,U1000004,2022-11-17,18,54,3.0035999999999996,2.0585
155,U1000004,2022-11-17,18,55,2.57455,1.448
156,U1000004,2022-11-17,18,56,2.324093333333333,1.524333333333333
157,U1000004,2022-11-17,18,57,1.33919,1.4246666666666665
158,U1000004,2022-11-17,18,59,0.19977499999999995,-1.407
159,U1000004,2022-11-17,19,0,1.8815283333333344,-0.16716666666666677
160,U1000004,2022-11-17,19,1,1.9204916666666665,0.509833333333333
161,U1000004,2022-11-17,19,3,1.9704966666666666,0.023166666666666665
162,U1000004,2022-11-17,19,5,4.425681666666666,1.8363333333333332
163,U1000004,2022-11-17,19,6,2.258329999999999,-0.545666666666667
164,U1000004,2022-11-17,19,7,2.522753333333334,-1.4080000000000006
165,U1000004,2022-11-17,19,8,3.2844616666666666,0.14633333333333343
166,U1000004,2022-11-17,19,9,3.9164383333333332,3.990666666666666
167,U1000004,2022-11-17,19,10,1.168465,-3.3610000000000007
168,U1000004,2022-11-17,19,11,2.9403133333333336,-0.17100000000000007
169,U1000004,2022-11-17,19,12,2.71464,-0.008666666666666689
170,U1000004,2022-11-17,19,13,3.278158333333333,0.8174999999999999
171,U1000004,2022-11-17,19,14,3.4065316666666665,3.048333333333332
172,U1000004,2022-11-17,19,15,2.2387466666666667,0.8441666666666666
173,U1000004,2022-11-17,19,16,2.0927883333333335,-0.18416666666666645
174,U1000004,2022-11-17,19,17,3.8630666666666666,13.314166666666665
175,U1000004,2022-11-17,19,18,3.5454916666666674,9.57233333333334
176,U1000004,2022-11-17,19,19,3.1590133333333332,7.1865000000000006
177,U1000004,2022-11-17,19,20,3.6804066666666664,7.180499999999999
178,U1000004,2022-11-17,19,21,4.145946666666667,7.446833333333334
179,U1000004,2022-11-17,19,22,1.9391899999999995,2.0668333333333333
180,U1000004,2022-11-17,19,23,1.6576583333333328,0.6741666666666671
181,U1000004,2022-11-17,19,24,3.101805,2.7716666666666665
182,U1000004,2022-11-17,19,25,1.7445983333333337,0.45183333333333353
183,U1000004,2022-11-17,19,26,3.6718433333333342,5.781333333333335
184,U1000004,2022-11-17,19,27,3.802925,7.397499999999997
185,U1000004,2022-11-17,19,28,4.586038333333332,9.89683333333333
186,U1000004,2022-11-17,19,29,1.5396383333333334,-2.5645
187,U1000004,2022-11-17,19,30,0.4626166666666668,-3.0504999999999995
188,U1000004,2022-11-17,19,31,3.9249933333333344,4.817166666666668
189,U1000004,2022-11-17,19,32,3.098423333333334,5.672333333333333
190,U1000004,2022-11-17,19,33,3.0722966666666665,7.1795
191,U1000004,2022-11-17,19,34,1.9056250000000001,-1.1723333333333332
192,U1000004,2022-11-17,19,35,2.6490966666666664,1.9748333333333332
193,U1000004,2022-11-17,19,36,2.23378,-0.09016666666666505
194,U1000004,2022-11-17,19,37,3.6752233333333324,8.992833333333333
195,U1000004,2022-11-17,19,38,2.5493283333333334,6.132500000000002
