step,distance,enhanced_speed,cadence,grade,max_heart_rate_perct,power
6069,43.46138,22.212,94,4.05,0.6447,4.7838
6070,43.46793,23.1732,94,4.12,0.6447,4.6757
6071,43.47461,23.1552,95,4.21,0.6447,4.5541
6072,43.48128,23.1444,95,4.33,0.6447,4.3784
6073,43.48779,23.2488,95,4.47,0.6447,4.5405
6074,43.49427,23.2344,95,4.59,0.6447,4.473
6075,43.50099,23.5836,96,4.46,0.6447,4.6351
6076,43.5075,23.5188,88,4.29,0.6394,4.5405
6077,43.51421,23.8716,86,3.97,0.6394,4.0541
6078,43.5208,23.7672,87,3.66,0.6447,4.1081
6079,43.52728,22.3128,90,3.32,0.6447,4.2297
6080,43.53393,23.7564,90,3.01,0.6447,4.3784
6081,43.5408,24.4188,92,2.74,0.6447,4.473
6082,43.54769,24.768,92,2.55,0.6553,4.3378
6083,43.55466,24.768,91,2.5,0.6553,4.4595
6084,43.56166,24.66,90,2.56,0.6553,4.5
6085,43.56843,24.606,90,2.75,0.6553,4.5676
6086,43.57528,24.7212,91,2.97,0.6553,4.7973
6087,43.58259,25.1532,91,3.07,0.6553,4.3919
6088,43.58967,25.4412,92,3.22,0.6553,4.0405
6089,43.5969,25.47,93,3.19,0.6553,3.8649
6090,43.60434,26.0748,94,3.11,0.6553,3.6081
6091,43.61175,26.136,96,2.93,0.6553,3.5135
6092,43.61909,26.2728,96,2.73,0.6553,3.8649
6093,43.62681,26.8488,97,2.49,0.6553,4.1486
6094,43.63411,26.2908,97,2.28,0.6553,4.1351
6095,43.64166,26.2656,96,2.19,0.6553,4.1892
6096,43.64885,25.884,95,2.19,0.6553,4.3378
6097,43.6561,25.9272,95,2.29,0.6553,4.3514
6098,43.66337,25.9812,94,2.58,0.6553,4.0135
6099,43.67079,26.1756,94,2.76,0.6605,4.0405
6100,43.67755,23.3676,85,2.92,0.6553,4.1081
6101,43.68447,24.4728,85,2.9,0.6553,4.027
6102,43.69136,24.0408,86,2.86,0.65,4.0811
6103,43.69764,22.9032,86,2.8,0.65,4.0676
6104,43.7044,22.9464,87,2.73,0.65,4.0541
6105,43.71137,24.6564,87,2.69,0.6447,4.0135
6106,43.71881,26.4996,88,2.69,0.6447,3.9595
6107,43.72609,25.4052,89,2.73,0.6447,3.9595
6108,43.73273,22.4244,90,2.83,0.6394,3.8784
6109,43.73891,21.3192,90,2.87,0.6394,3.6892
6110,43.74542,22.8564,90,2.86,0.6394,3.6622
6111,43.75207,22.9428,89,2.73,0.6394,3.9595
6112,43.75897,22.194,89,2.65,0.6394,4.1757
6113,43.76599,23.9112,90,2.51,0.6394,4.3514
6114,43.77295,24.2784,91,2.43,0.6394,4.5541
6115,43.77973,21.33,92,2.38,0.6394,4.6351
6116,43.7863,22.0968,92,2.35,0.6394,4.3649
6117,43.79371,23.0688,93,2.35,0.6394,3.9865
6118,43.80088,23.9508,93,2.4,0.6394,4.027
6119,43.80834,26.6832,93,2.47,0.6447,4.2973
6120,43.81646,28.3896,94,2.54,0.65,4.3378
6121,43.82372,26.8776,93,2.58,0.65,4.3378
6122,43.83176,28.2996,94,2.58,0.6553,4.1351
6123,43.84106,32.2488,94,2.42,0.65,4.0405
6124,43.84995,32.0724,94,2.24,0.65,3.973
6125,43.85888,31.9932,93,2.07,0.6447,3.9189
6126,43.86713,30.4524,93,1.83,0.6447,3.9054
6127,43.87637,32.58,95,1.71,0.6447,3.7568
6128,43.88562,33.12,96,1.59,0.6447,3.6486
6129,43.89458,32.6916,97,1.46,0.6447,3.3108
6130,43.90378,32.4684,100,1.3,0.6447,2.7838
6131,43.91309,33.6456,101,1.11,0.65,2.8784
6132,43.9224,33.354,95,0.06,0.65,2.4054
6133,43.9315,32.9616,94,0,0.65,2.2027
6134,43.94051,32.6736,87,0,0.6553,2.1486
6135,43.95032,34.4952,88,0,0.6553,2.0811
6136,43.96063,36.6552,91,0,0.6553,2.0405
6137,43.97259,41.4972,94,-0.89,0.6553,2.3243
6138,43.98543,44.9208,96,-1.2,0.6553,2.5
6139,43.99636,40.6224,98,-1.39,0.6553,2.5946
6140,44.00727,39.5784,98,-1.54,0.65,2.7027
6141,44.0188,41.1192,99,-1.65,0.65,2.9459
6142,44.03045,41.7348,91,-1.74,0.65,3.027
6143,44.04185,41.2524,89,-1.78,0.65,2.9459
6144,44.05249,39.6144,89,-1.77,0.6447,3.0541
6145,44.06478,42.3792,98,-1.77,0.6447,3.0676
6146,44.0756,39.7656,101,-1.76,0.6447,3.0811
6147,44.0862,38.682,101,-1.71,0.6394,3.6757
6148,44.09641,37.4364,101,-1.54,0.6394,3.8514
6149,44.10547,38.2356,102,-1.33,0.6394,3.6351
6150,44.11632,38.25,102,-1.12,0.6394,3.3378
6151,44.12665,38.1492,103,-0.95,0.6394,3.1081
6152,44.13664,38.034,82,-0.82,0.6394,2.5541
6153,44.1488,36.6984,102,-0.71,0.6341,2.2973
6154,44.15888,34.8984,103,-0.62,0.6341,4.7432
6155,44.16976,37.7748,102,-0.58,0.6341,4.0811
6156,44.17987,37.746,101,-0.53,0.6341,3.8108
6157,44.19121,37.296,100,-0.49,0.6288,3.7162
6158,44.20275,38.3616,100,-0.03,0.6341,3.8378
6159,44.21359,38.2032,100,0,0.6341,4.527
6160,44.22426,36.396,99,0,0.6341,4.7432
6161,44.23483,36.0936,98,0,0.6394,4.6081
6162,44.24565,35.9712,95,0,0.6394,5.1081
6163,44.2556,35.5428,93,0.58,0.6394,5.3919
6164,44.26532,34.11,100,0.89,0.6341,4.6892
6165,44.27526,34.5168,100,1.22,0.6341,4.1622
6166,44.28461,32.8104,98,1.6,0.6341,4.3108
6167,44.29406,32.6304,96,1.98,0.6341,4.9189
6168,44.30268,29.8692,94,2.37,0.6341,5.1081
6169,44.31112,30.438,92,2.78,0.6394,4.9595
6170,44.31936,30.4848,90,3.16,0.6447,4.5676
6171,44.32822,29.2788,88,3.55,0.6447,4.3108
6172,44.33668,30.3516,87,3.83,0.6447,4.2027
6173,44.34474,29.3328,86,4.09,0.6447,4.1892
6174,44.35304,29.1636,84,4.29,0.6447,4.2162
6175,44.36103,28.008,89,4.24,0.65,4.0946
6176,44.36913,28.0512,90,4.09,0.65,4.0676
6177,44.37659,26.91,90,3.91,0.65,4.2973
6178,44.38402,26.9244,88,3.75,0.65,4.1351
6179,44.39125,25.866,85,3.66,0.65,3.1622
6180,44.39834,24.3648,82,3.66,0.6447,1.8919
6181,44.40489,23.2596,79,3.76,0.6447,2.2432
6182,44.4112,22.0356,77,3.95,0.6447,2.6622
6183,44.41765,22.8636,74,4.23,0.6447,2.8108
6184,44.42409,22.6872,74,4.53,0.6447,3.0676
6185,44.43016,21.3912,75,4.61,0.6447,4.527
6186,44.43652,21.7728,78,4.46,0.6447,4.8919
6187,44.44282,22.41,77,4.26,0.6447,3.8514
6188,44.44924,23.0328,77,4.01,0.6447,2.473
6189,44.45597,23.8824,78,3.71,0.6447,2.8649
6190,44.46315,24.2604,79,3.4,0.65,3.0541
6191,44.47,23.886,80,3.11,0.6553,2.4595
6192,44.47719,25.1892,81,2.88,0.6553,2.5541
6193,44.48438,25.29,83,2.68,0.6553,2.3243
6194,44.49166,26.442,84,2.42,0.65,2.7973
6195,44.49907,26.3376,87,2.12,0.65,2.5541
6196,44.50646,25.2072,91,1.63,0.65,2.0946
6197,44.51396,26.0064,93,0.16,0.65,2.7703
6198,44.52173,26.8992,90,0,0.65,3.3243
6199,44.53002,29.5704,83,0,0.65,2.7162
6200,44.53874,30.5352,83,0,0.65,2.4595
6201,44.54738,30.0024,83,0,0.65,2.9595
6202,44.55634,31.6404,85,0,0.65,2.1081
6203,44.56554,32.6448,86,0,0.65,1.7568
6204,44.5747,31.0608,88,0,0.6447,2.6757
6205,44.58319,29.9088,90,0,0.6447,3.0946
6206,44.59225,31.9896,90,0,0.6447,2.0541
6207,44.60157,33.2964,91,0,0.6447,1.4595
6208,44.61131,34.0308,92,0,0.6447,2.6892
6209,44.62115,34.9128,93,-0.74,0.6711,2.7432
6210,44.63176,34.4088,93,-0.82,0.6711,3.0405
6211,44.64167,32.7096,99,-0.74,0.6711,3.527
6212,44.65082,30.402,99,-0.08,0.6711,3.4459
6213,44.6601,31.6908,98,0,0.6711,2.6351
6214,44.66952,30.6072,96,0,0.6658,3.4054
6215,44.67836,30.4704,93,0.31,0.6658,3.6622
6216,44.68661,27.4716,89,0.79,0.6658,2.9865
6217,44.6946,28.4292,87,1.32,0.6605,2.3108
6218,44.70301,29.07,88,1.86,0.65,5.4865
6219,44.71142,28.2384,88,2.36,0.65,6.6892
6220,44.71986,28.9368,89,2.77,0.6447,6.3108
6221,44.72812,27.6552,90,3.04,0.6447,6.3243
6222,44.7358,27.5724,90,3.06,0.6447,6.3514
6223,44.74407,28.5984,90,2.97,0.6447,6.3649
6224,44.75156,27.3456,90,2.83,0.6394,6.5
6225,44.75937,27.9972,90,2.75,0.6394,6.2703
6226,44.76768,29.3148,90,2.77,0.6394,6.2297
6227,44.77663,31.5684,91,2.89,0.6447,6.4459
6228,44.78613,33.5232,91,3.09,0.65,6.6757
6229,44.79495,32.3172,92,3.31,0.65,6.4459
6230,44.80406,32.3892,92,3.5,0.65,6.5946
6231,44.81216,29.9016,92,3.64,0.65,6.5946
6232,44.82022,29.4696,92,3.62,0.6553,6.5405
6233,44.82892,31.3632,92,3.59,0.6553,6.8378
6234,44.83788,31.6728,92,3.59,0.6553,6.7838
6235,44.84698,32.256,93,3.49,0.6553,6.8108
6236,44.85584,31.9716,93,3.36,0.6553,6.7973
6237,44.86448,31.6512,93,3.19,0.6553,6.6081
6238,44.87315,31.1652,92,3.04,0.6553,6.9054
6239,44.88294,34.4952,92,2.94,0.6553,6.8784
6240,44.89254,34.452,92,2.93,0.6605,7.0811
6241,44.90138,32.1696,92,3.02,0.6553,6.8649
6242,44.9102,31.9608,93,3.17,0.6553,6.973
6243,44.91989,34.1352,93,3.38,0.6553,6.6892
6244,44.92963,34.8516,92,3.63,0.6553,6.3243
6245,44.9392,34.5312,92,3.72,0.6553,5.5946
6246,44.94821,32.9004,91,3.73,0.6553,5.2838
6247,44.95692,31.9968,90,3.56,0.6553,5.2297
6248,44.96602,32.3064,90,3.31,0.65,5.0541
6249,44.97505,32.2272,92,3.07,0.65,5.1892
6250,44.98388,31.8888,93,2.84,0.65,5.4189
6251,44.99265,32.1192,94,2.64,0.6447,5.2838
6252,45.00225,33.6528,94,2.46,0.65,4.3514
6253,45.01139,32.3784,95,2.3,0.65,3.5946
6254,45.02086,33.984,95,2.12,0.6447,3.5541
6255,45.03027,34.7976,96,1.87,0.65,3.527
6256,45.04024,32.9904,98,1.57,0.65,3.1216
6257,45.04988,33.0516,90,0.22,0.65,2.7703
6258,45.06027,35.6544,89,0,0.65,2.7568
6259,45.07058,35.64,91,0,0.6447,2.8649
6260,45.08068,35.6004,93,0,0.6447,2.2162
6261,45.09104,35.7984,95,-0.58,0.6447,1.973
6262,45.10109,36.6084,87,-1.05,0.6447,2.0676
6263,45.11144,34.8876,89,-1.51,0.6447,2.527
6264,45.12115,33.84,91,-1.99,0.6394,2.473
6265,45.13233,39.0816,93,-2.5,0.6394,2.2703
6266,45.14388,41.9436,96,-3.06,0.6394,2.1622
6267,45.15597,42.8076,98,-3.62,0.6341,2.1081
6268,45.16811,41.0436,99,-4.12,0.6341,2.027
6269,45.17954,39.924,101,-4.48,0.6394,2.1081
6270,45.19161,41.8716,102,-4.73,0.6394,2.0811
6271,45.20302,39.2688,99,-4.68,0.6394,2.2703
6272,45.21446,38.79,98,-4.58,0.6447,2.4459
6273,45.22643,43.0668,97,-4.46,0.6447,1.9054
6274,45.23959,45.8964,98,-4.39,0.6447,1.9324
6275,45.25297,44.6868,98,-4.35,0.6447,2.1622
6276,45.26617,45.0792,98,-4.31,0.6394,2.4054
6277,45.27934,44.2512,97,-4.22,0.6394,2.5405
6278,45.2926,45.18,97,-4.14,0.6394,2.8108
6279,45.30639,45.774,101,-4.01,0.6447,2.7297
6280,45.32242,56.088,99,-3.84,0.6447,2.6351
6281,45.33702,53.0388,98,-3.44,0.6447,2.6757
6282,45.35037,49.4136,106,-2.99,0.6447,3.027
6283,45.36313,47.8908,107,-2.44,0.6447,3.3378
6284,45.3758,45.3852,104,-1.93,0.6447,3.9189
6285,45.38728,42.264,101,-1.48,0.6447,3.9459
6286,45.39833,40.3236,98,-1.1,0.6447,4.2027
6287,45.408,36.2808,103,-0.16,0.6447,4.4459
6288,45.41691,33.1776,103,0,0.6394,4.8784
6289,45.42567,31.9428,100,0.12,0.6394,5.5405
6290,45.4337,29.5524,97,0.57,0.6447,5.6757
6291,45.44111,27.6408,95,1.14,0.6447,5.473
6292,45.44943,29.1312,95,1.76,0.65,4.8514
6293,45.45852,31.9068,93,2.42,0.65,4.9865
6294,45.46693,30.744,92,3.03,0.65,5.2568
6295,45.47528,30.0816,98,3.33,0.65,5.2703
6296,45.48339,29.5164,99,3.4,0.6553,5.4595
6297,45.49127,28.854,98,3.37,0.6553,5.7432
6298,45.49977,29.8332,97,3.32,0.6605,5.2568
6299,45.50825,30.4848,96,3.26,0.6605,5.0946
6300,45.51639,29.448,95,3.24,0.6658,5.3378
6301,45.52454,28.8432,94,3.35,0.6658,5.8378
6302,45.53273,28.8792,93,3.49,0.6658,5.8784
6303,45.54108,29.5776,94,3.65,0.6658,5.8514
6304,45.54918,29.646,94,3.86,0.6658,5.7838
6305,45.55827,29.5884,94,3.91,0.6605,5.4595
6306,45.5666,29.5164,93,3.9,0.6605,4.8378
6307,45.57521,29.4696,94,3.75,0.6605,4.7297
6308,45.58351,29.5092,94,3.66,0.6553,5.3919
6309,45.59204,29.952,95,3.52,0.65,5.2973
6310,45.60059,29.9268,95,3.35,0.65,5.2432
6311,45.60882,30.2292,96,3.27,0.65,5.3514
6312,45.61759,29.5452,96,3.17,0.65,5.2297
6313,45.62595,29.61,96,3.2,0.65,4.8108
6314,45.63443,29.358,95,3.31,0.65,4.5405
6315,45.64259,30.1428,96,3.4,0.65,4.8649
6316,45.65107,29.4912,96,3.52,0.6447,4.9324
6317,45.65947,29.9772,96,3.48,0.6447,5.0135
6318,45.66796,29.448,96,3.48,0.6447,5.2973
6319,45.67634,29.5668,96,3.34,0.6447,5.2568
6320,45.68478,30.1896,96,3.14,0.65,5.1216
6321,45.69304,29.376,96,2.96,0.65,4.9865
6322,45.70151,29.4804,96,2.77,0.6553,4.7973
6323,45.70968,29.772,95,2.74,0.6553,4.9459
6324,45.71811,29.7864,96,2.76,0.65,5.1216
6325,45.72665,30.186,96,2.81,0.6553,5.4459
6326,45.73529,30.2364,96,2.95,0.7662,5.4595
6327,45.74358,30.2472,97,3.1,0.7926,5.3514
6328,45.75222,30.222,98,3.27,0.7926,5.8784
6329,45.7608,30.3228,97,3.31,0.7979,5.6216
6330,45.769,29.7432,97,3.34,0.7979,5.2162
6331,45.77728,29.0952,96,3.23,0.7979,4.8784
6332,45.78567,29.7216,96,3.1,0.7926,4.8649
6333,45.79382,29.2032,96,2.99,0.7979,5.2432
6334,45.80203,29.9808,96,2.92,0.7979,5.2703
6335,45.81059,29.9772,97,2.89,0.7979,5.7297
6336,45.81899,29.9304,97,2.91,0.7979,5.7162
6337,45.82754,29.8116,96,2.97,0.7979,5.1486
6338,45.83583,28.854,94,3.07,0.7979,4.1892
6339,45.84347,27.2484,103,3.19,0.8032,3.8919
6340,45.85128,28.2924,104,3.32,0.8032,3.9189
6341,45.85954,28.2672,103,3.33,0.8032,4.4865
6342,45.86764,28.2312,103,3.34,0.8032,4.3378
6343,45.87555,28.224,103,3.21,0.8085,4.5676
6344,45.88348,28.1808,96,3.07,0.8085,4.4595
6345,45.89131,28.08,90,2.92,0.8138,4.5811
6346,45.89924,28.0476,90,2.79,0.8138,5.2973
6347,45.90689,28.0368,90,2.73,0.8191,5.3649
6348,45.91485,28.0944,90,2.75,0.8191,5.2838
6349,45.92292,28.6056,91,2.85,0.8191,5.1892
6350,45.93101,28.6848,91,2.99,0.8191,4.7162
6351,45.9392,29.0808,92,3.15,0.8191,4.5811
6352,45.94727,28.6092,92,3.29,0.8138,4.3919
6353,45.95512,28.674,93,3.27,0.8138,4.2297
6354,45.96301,28.6128,93,3.17,0.8191,4.4324
6355,45.97117,28.0188,93,2.93,0.8191,4.7297
6356,45.97859,26.352,93,2.7,0.8244,5.1486
6357,45.98604,26.9424,91,2.54,0.8191,5.3919
6358,45.99342,26.8272,91,2.47,0.8138,5.527
6359,46.00104,27.2268,90,2.5,0.8138,5.4865
6360,46.00881,27.756,90,2.66,0.8138,5.5405
6361,46.0165,27.2844,90,2.92,0.8138,5.5676
6362,46.02415,27.396,90,3.21,0.8085,5.3784
6363,46.03175,27.0036,90,3.51,0.8085,4.973
6364,46.03911,26.0748,90,3.77,0.8085,5.1622
6365,46.04628,25.6752,90,3.88,0.8085,5.2297
6366,46.05335,24.7752,90,3.93,0.8085,4.9865
6367,46.06066,25.9632,91,3.84,0.8032,5.2027
6368,46.06811,26.658,91,3.7,0.8032,5.5946
6369,46.07561,25.956,91,3.55,0.8032,5.3784
6370,46.08336,27.5004,91,3.41,0.8032,4.7703
6371,46.09105,26.874,89,3.29,0.8032,4.0541
6372,46.09825,24.8112,99,3.22,0.7979,3.7432
6373,46.10475,22.3524,101,3.2,0.7979,4.027
6374,46.11144,23.6412,100,3.25,0.7926,4.1486
6375,46.11814,23.2164,100,3.37,0.7926,4.2568
6376,46.12526,25.272,100,3.57,0.7874,4.5811
6377,46.13264,24.66,100,3.67,0.7874,4.8649
6378,46.13949,24.0444,100,3.76,0.7874,4.8108
6379,46.14712,24.6564,101,3.67,0.7874,4.7162
6380,46.1545,24.5952,102,3.53,0.7874,4.6622
6381,46.16198,24.714,101,3.36,0.7821,4.6757
6382,46.16974,25.398,102,3.25,0.7874,4.8784
6383,46.17744,25.146,103,3.18,0.7874,5.0946
6384,46.18566,27.72,101,3.21,0.7874,4.9054
6385,46.19368,27.0396,102,3.3,0.7926,5.2703
6386,46.20183,27.1188,94,3.43,0.7874,5.027
6387,46.21017,29.7396,88,3.59,0.7874,4.2703
6388,46.21795,28.1736,87,3.78,0.7874,4.6757
6389,46.22519,26.6616,85,3.84,0.7821,4.6486
6390,46.23252,27.2268,86,3.87,0.7768,4.5676
6391,46.24046,27.5544,86,3.87,0.7821,4.8378
6392,46.24792,27.0756,86,3.76,0.8455,4.973
6393,46.25544,27.1224,87,3.59,0.8825,5.027
6394,46.26346,28.5048,86,3.42,0.8825,5.2838
6395,46.27138,28.3788,86,3.28,0.8825,5.4865
6396,46.27914,28.1376,86,3.16,0.8772,5.5946
6397,46.28739,29.2644,87,3.09,0.8772,5.5135
6398,46.29525,28.5264,87,3.09,0.8772,5.3649
6399,46.30322,28.4292,87,3.14,0.8772,5.2973
6400,46.31116,28.6092,88,3.22,0.8719,5.2432
6401,46.31925,29.2068,90,3.31,0.8719,5.0541
6402,46.32752,29.6244,90,3.33,0.8666,5.0946
6403,46.3359,30.0888,91,3.22,0.8719,4.7973
6404,46.34416,29.916,91,3.07,0.8719,3.7703
6405,46.35273,30.6792,92,2.87,0.8719,3.7568
6406,46.36104,30.024,92,2.67,0.8772,3.7027
6407,46.36916,29.5236,91,2.43,0.8772,3.6216
6408,46.377,28.9368,90,2.16,0.8772,3.6351
6409,46.38536,29.0952,92,1.95,0.8772,3.4865
6410,46.39314,28.3176,100,1.82,0.8719,3.5135
6411,46.40075,27.6444,99,1.79,0.8719,3.3919
6412,46.40816,26.982,95,1.86,0.8878,2.6622
6413,46.4152,25.938,91,2.03,0.9195,2.4054
6414,46.42191,24.246,86,2.28,0.9195,2.4595
6415,46.42829,23.292,82,2.62,0.9195,2.9595
6416,46.43399,20.0988,77,3.02,0.9195,2.1622
6417,46.43956,19.4004,73,3.38,0.9195,1.2703
6418,46.44507,18.9684,71,3.66,0.9195,1.1486
6419,46.45019,19.0044,68,3.87,0.9195,1.0946
6420,46.45516,18.3132,68,3.93,0.9142,0.7162
6421,46.45995,18.4716,68,3.77,0.9142,0.6622
6422,46.46516,20.6316,22,3.44,0.9142,0.6622
6423,46.47094,19.692,75,2.97,0.9195,1.5405
6424,46.4768,21.5784,78,2.4,0.9195,3.1622
6425,46.48351,24.1704,81,1.1,0.9195,1.8784
6426,46.49013,24.7716,84,0,0.9142,1.1757
6427,46.49706,24.4368,88,0,0.9142,0.8919
6428,46.50386,24.6204,81,0,0.9142,0.8514
6429,46.51086,25.8588,82,-0.38,0.9195,0.8378
6430,46.51798,26.3916,83,-1.08,0.9195,0.8378
6431,46.52552,27.1332,85,-1.62,0.9142,0.7568
6432,46.53321,28.0188,84,-2.03,0.9142,0.6892
6433,46.54111,28.746,81,-2.26,0.9089,0.5811
6434,46.5491,29.4156,82,-2.41,0.9089,0.6757
6435,46.55732,30.0528,77,-2.52,0.9142,0.7432
6436,46.56572,30.6144,78,-2.63,0.9142,0.7162
6437,46.57419,31.0608,80,-2.75,0.9142,0.7568
6438,46.58294,31.4244,81,-2.89,0.9142,0.7973
6439,46.59171,31.9212,83,-3.05,0.9089,0.8243
6440,46.60045,32.3136,84,-3.19,0.9089,1.0541
6441,46.60946,32.1768,84,-3.32,0.9089,1.0946
6442,46.61816,31.8312,85,-3.37,0.9089,1.1081
6443,46.62686,32.0184,86,-3.32,0.9036,1.1892
6444,46.63664,33.9984,86,-3.2,0.9036,1.1892
6445,46.6462,33.4872,81,-3,0.9036,1.027
6446,46.65546,33.5304,79,-2.85,0.8983,1.027
6447,46.66494,34.0668,80,-2.76,0.8983,1.527
6448,46.6745,34.1496,82,-2.72,0.893,2.027
6449,46.68421,34.1244,82,-2.74,0.893,1.5
6450,46.69344,32.958,83,-2.82,0.893,1.1892
6451,46.70293,33.0156,83,-2.97,0.893,1.1351
6452,46.71264,34.0344,83,-3.18,0.8878,1.1486
6453,46.72251,34.4556,83,-3.41,0.8825,1.1757
6454,46.73238,34.3908,83,-3.54,0.8825,1.2027
6455,46.74288,35.4492,83,-3.55,0.8825,1.1757
6456,46.75291,34.4808,84,-3.46,0.8772,1.2162
6457,46.76262,33.408,84,-3.27,0.8772,1.0676
6458,46.77205,33.3072,85,-3.05,0.8772,0.973
6459,46.78197,33.246,85,-2.84,0.8772,0.973
6460,46.79188,34.3692,86,-2.7,0.8772,1.0541
6461,46.80218,35.028,86,-2.68,0.8772,0.9595
6462,46.8131,37.2096,87,-2.77,0.8719,0.9189
6463,46.82466,35.7552,88,-2.92,0.8719,0.9459
6464,46.83579,37.4688,89,-3.07,0.8719,0.973
6465,46.84822,38.3076,90,-3.24,0.8666,0.9459
6466,46.86004,43.6536,91,-3.35,0.8666,0.9865
6467,46.87136,40.7664,86,-3.4,0.8666,0.8919
6468,46.88235,39.9168,86,-3.35,0.8613,0.7838
6469,46.89275,37.8684,53,-3.19,0.8613,0.6622
6470,46.90336,38.2068,0,-3.05,0.8613,0
6471,46.91488,40.4928,0,-2.95,0.8613,0
6472,46.92539,38.5704,0,-2.93,0.8561,0
6473,46.93583,37.9404,25,-2.98,0.8561,0
6474,46.94692,39.3624,42,-3.09,0.8561,0.0541
6475,46.95826,40.536,35,-3.25,0.8561,0.0811
6476,46.97041,42.7824,40,-3.43,0.8508,0.0676
6477,46.98073,38.6568,41,-3.56,0.8508,0.0811
6478,46.98977,33.9984,41,-3.54,0.8508,0.0811
6479,46.99788,30.3624,26,-3.34,0.8508,0.0676
6480,47.00447,25.866,0,-3.04,0.8508,0
6481,47.01021,21.6288,34,-2.7,0.8508,0.0135
6482,47.0148,17.748,42,-2.41,0.8561,0.0811
6483,47.01698,10.4976,42,-2.2,0.8561,0.0946
6484,47.01948,12.1896,28,-2.09,0.8561,0.0811
6485,47.02264,11.7972,0,-2.1,0.8561,0
6486,47.02587,11.934,0,-2.22,0.8561,0
6487,47.02902,12.0708,43,-2.41,0.8561,2.7432
6488,47.03347,16.6932,52,-2.57,0.8561,4.7973
6489,47.03923,21.2292,59,-2.56,0.8561,5.9189
6490,47.04536,21.7728,62,-1.35,0.8561,5.4865
6491,47.05153,21.798,65,0,0.8508,4.9459
6492,47.05768,21.6972,66,0,0.8508,4.4459
6493,47.06407,21.8016,67,0,0.8508,4.1081
6494,47.07058,22.9284,68,0,0.8561,4.027
6495,47.07706,22.9068,70,0.42,0.8613,3.9189
6496,47.08369,22.0932,70,1.05,0.8613,3.7162
6497,47.08993,22.4352,69,1.29,0.8613,3.5135
6498,47.09636,22.3848,67,1.57,0.8561,3.1892
6499,47.10253,21.1572,64,1.9,0.8613,2.9324
6500,47.10808,19.944,63,2.29,0.8613,3.2432
6501,47.11361,20.4948,62,2.75,0.8613,3.3108
6502,47.11921,19.3248,60,3.22,0.8613,2.7568
6503,47.12456,19.1988,59,3.65,0.8613,2.6892
6504,47.13002,18.7848,60,3.94,0.8613,3.0676
6505,47.13529,18.8064,58,4.03,0.8561,2.8919
6506,47.14056,19.2744,57,4.02,0.8561,2.4865
6507,47.14587,16.938,56,3.94,0.8508,2.5135
6508,47.1506,17.2584,56,3.82,0.8508,2.6622
6509,47.15555,16.596,57,3.71,0.8508,3.1351
6510,47.16107,19.0476,58,3.68,0.8455,3.3784
6511,47.1662,16.7508,58,3.74,0.8455,3.2297
6512,47.17102,16.0092,57,3.87,0.8455,3
6513,47.1766,18.7416,57,4.05,0.8455,3.1622
6514,47.18181,18.6084,57,4.16,0.8455,2.7973
6515,47.18711,17.55,55,4.14,0.8455,2.5
6516,47.19266,18.126,57,4.04,0.8455,2.8514
6517,47.19823,19.6056,58,3.82,0.8455,3.3919
6518,47.20434,22.0392,60,3.6,0.8508,4.3784
6519,47.21085,21.9168,63,3.35,0.8561,5.5541
6520,47.21653,18.4572,66,3.08,0.8561,5.5811
6521,47.22261,21.9528,72,2.86,0.8561,5.1757
6522,47.22891,23.0004,68,2.76,0.8561,3.9459
6523,47.23536,21.5856,67,2.78,0.8613,2.9054
6524,47.24159,22.0392,66,2.88,0.8613,2.6892
6525,47.24802,21.1572,66,3.01,0.8666,2.8784
6526,47.2544,22.0392,67,3.12,0.8666,2.9865
6527,47.26063,21.7368,67,3.17,0.8613,2.8378
6528,47.26666,21.6756,66,3.15,0.8613,2.8649
6529,47.27286,21.276,66,3,0.8613,3.1081
6530,47.27896,20.844,66,2.83,0.8561,3.1622
6531,47.28532,21.6216,66,2.7,0.8561,3.2297
6532,47.29199,22.1292,66,2.64,0.8561,3.4054
6533,47.2982,21.078,66,2.66,0.8508,3.4324
6534,47.30462,22.4028,67,2.75,0.8508,4.1622
6535,47.31096,21.5892,67,2.89,0.8455,3.8243
6536,47.317,20.952,67,3.06,0.8455,3.8243
6537,47.32302,20.9988,68,3.26,0.8455,4.0135
6538,47.32875,21.3516,67,3.44,0.8455,4.1757
6539,47.33451,19.8468,66,3.57,0.8455,4.3514
6540,47.34086,22.1976,67,3.64,0.8402,4.4324
6541,47.34746,22.0752,68,3.61,0.8402,4.2703
6542,47.35352,21.4884,68,3.58,0.8402,3.7703
6543,47.36019,22.4064,68,3.54,0.8349,3.4459
6544,47.3668,22.8348,68,3.49,0.8349,3.7703
6545,47.37343,22.9068,68,3.45,0.8349,3.9054
6546,47.38077,23.6268,68,3.43,0.8349,4.2162
6547,47.38758,23.2128,69,3.46,0.8349,4.4054
6548,47.39432,22.8996,69,3.54,0.8296,4.2568
6549,47.40105,22.86,69,3.67,0.8296,4.0811
6550,47.40742,21.8808,68,3.75,0.8296,3.9865
6551,47.41409,23.4396,68,3.75,0.8296,3.9324
6552,47.421,23.4396,69,3.69,0.8296,3.7973
6553,47.42799,24.0156,69,3.54,0.8296,3.6757
6554,47.43492,23.0652,70,3.37,0.8296,3.5541
6555,47.442,24.6456,71,3.16,0.8296,3.3243
