step,enhanced_speed,cadence,max_heart_rate_perct,power,power_prediction
1368,35.2548,104.0,0.886533333,288.6666667,323.4963142159695
1369,33.3492,97.66666667,0.89,325.0,299.5830340003954
1370,32.6424,96.0,0.89,320.3333333,293.69669839837184
1371,34.3692,91.66666667,0.89,189.0,267.9279665218294
1372,39.2424,97.0,0.891766667,150.3333333,279.4776659898447
1373,44.1384,96.33333333,0.8953,131.0,262.6796234445003
1374,48.84,96.66666667,0.8953,199.6666667,250.46937428176784
1375,52.5552,103.3333333,0.897066667,359.6666667,271.7876523291618
1376,54.3168,106.0,0.897066667,437.0,279.35418199141395
1377,52.974,84.0,0.902333333,298.6666667,179.3395559968643
1378,51.0492,91.0,0.8953,81.0,216.9154254798213
1379,50.5164,101.0,0.893533333,206.3333333,265.8674758611967
1380,49.596,80.0,0.891766667,274.3333333,167.87738529986063
1381,47.4948,71.33333333,0.8953,233.0,133.406854339363
1382,47.0844,93.66666667,0.89,119.6666667,240.15344851817957
1383,46.9212,101.0,0.886533333,255.6666667,274.91688869446864
1384,46.2168,97.66666667,0.8795,202.3333333,259.5500179109456
1385,45.1128,87.66666667,0.8795,104.6666667,215.02328705340034
1386,45.4692,102.6666667,0.8795,283.3333333,285.62862482970786
1387,44.6184,85.33333333,0.8848,174.6666667,206.46841502670503
1388,43.6092,71.66666667,0.8795,17.66666667,143.00901458352155
1389,44.1228,93.66666667,0.8742,171.0,245.45075964874087
1390,43.2276,70.33333333,0.8742,22.66666667,136.62072244551166
1391,42.7512,91.0,0.872466667,67.33333333,236.36663107788047
1392,42.8856,90.0,0.865466667,130.0,229.6902661999169
1393,42.432,67.0,0.8584,91.0,119.63671520172807
1394,41.9604,81.33333333,0.849666667,85.66666667,187.61059370546695
1395,42.0108,90.66666667,0.8374,187.6666667,229.40847773269917
1396,41.6964,89.33333333,0.8374,287.0,223.9624300170825
1397,41.4516,87.33333333,0.8374,326.0,215.1275407494827
1398,42.1716,90.66666667,0.840866667,317.3333333,229.68176541828393
1399,43.1532,91.0,0.846133333,237.3333333,229.52469310766253
1400,44.9844,93.0,0.8532,222.3333333,235.22174610298066
1401,45.0264,89.33333333,0.8532,237.3333333,217.58360541151416
1402,43.782,79.66666667,0.8584,66.0,176.17932906009173
1403,42.3108,93.0,0.8584,272.6666667,244.1886685036347
1404,38.4048,89.0,0.8584,320.3333333,236.5484302399177
1405,34.1592,97.0,0.861933333,234.6666667,287.98613772191993
1406,31.5372,93.0,0.865466667,426.6666667,277.33613774462015
1407,28.8696,95.66666667,0.869,337.0,298.66517131058004
1408,27.9852,91.66666667,0.877733333,444.6666667,284.03211458040846
1409,25.9212,93.66666667,0.883033333,452.0,300.7844817574178
1410,24.1668,93.66666667,0.89,420.3333333,307.43274606112846
1411,24.0132,101.0,0.89,436.6666667,342.9133524176307
1412,22.6104,98.0,0.897066667,391.6666667,334.2205989960356
1413,19.698,79.0,0.9006,420.6666667,252.77150468497666
1414,18.4212,71.0,0.9058,502.3333333,219.42363652821507
1415,17.9292,68.33333333,0.912866667,563.3333333,209.6493018685868
1416,18.6792,69.66666667,0.919866667,569.0,215.32158815058517
1417,19.494,78.66666667,0.9269,559.3333333,257.4327479732251
1418,18.5208,87.0,0.9322,469.6666667,301.2357561953045
1419,18.4152,86.66666667,0.9374,530.6666667,301.071531612345
1420,17.868,87.33333333,0.940933333,520.6666667,306.6221479826802
1421,16.6848,89.33333333,0.946233333,453.6666667,320.7887467862198
1422,16.7316,90.0,0.9427,473.0,323.0761899714528
1423,16.5156,88.0,0.9427,458.6666667,314.1567524191619
1424,16.428,87.0,0.9427,455.0,309.6371452746936
1425,16.3116,88.33333333,0.944466667,445.3333333,316.7277356904949
1426,15.2184,82.0,0.948,376.3333333,290.4438227663736
1427,14.808,79.66666667,0.948,370.0,280.50282787042454
1428,15.9204,81.0,0.9532,337.0,284.72420678845367
1429,17.7192,95.0,0.951466667,415.6666667,345.9456352893883
1430,19.8732,91.0,0.948,325.6666667,319.7696798468073
1431,21.564,99.66666667,0.948,313.6666667,356.20470629471106
1432,21.8916,91.33333333,0.948,282.6666667,315.436512493362
1433,23.4252,96.0,0.948,342.3333333,333.2259322869229
1434,24.4164,92.66666667,0.9532,338.3333333,315.5115026640991
1435,26.508,100.0,0.9532,417.6666667,344.4008656598903
1436,27.5868,101.3333333,0.9585,321.0,348.74238454826536
1437,28.794,96.0,0.962033333,280.0,320.48195237148207
1438,29.2632,96.33333333,0.960266667,315.6666667,320.31693705760256
1439,30.6936,100.3333333,0.960266667,454.0,335.2248048162561
1440,31.776,106.0,0.9638,447.6666667,359.87527182090935
1441,31.0284,104.3333333,0.969,346.6666667,355.22673611739117
1442,30.45,101.0,0.969,330.6666667,341.002164848373
1443,30.408,101.0,0.969,376.0,341.12546443021415
1444,29.9448,99.33333333,0.969,315.0,334.5239912535118
1445,29.6796,96.0,0.967266667,307.0,319.00728288178846
1446,29.5476,96.0,0.969,296.6666667,319.7674702166755
1447,29.2692,96.0,0.969,268.6666667,320.5847703020229
1448,29.4432,96.0,0.969,243.3333333,320.07395774868075
1449,30.1128,100.0,0.969,243.6666667,337.215309504561
1450,30.5292,100.6666667,0.969,224.6666667,339.17739894345254
1451,30.8628,91.0,0.9638,169.0,290.9045343585999
1452,32.778,92.33333333,0.9638,228.0,291.6511065357015
1453,35.64,101.0,0.9638,247.0,324.64783607283346
1454,37.3056,97.0,0.9585,130.3333333,299.5115038132435
1455,38.9952,88.0,0.9585,130.3333333,251.56036418439794
1456,40.986,83.33333333,0.956733333,62.33333333,223.04450672898145
1457,42.7524,91.33333333,0.9532,149.3333333,255.3133949205993
1458,42.3948,93.33333333,0.9532,108.6666667,265.91675247632134
1459,42.03,97.0,0.951466667,215.0,284.12986416198123
1460,40.1952,93.0,0.946233333,187.6666667,269.28400482633754
1461,39.1884,89.0,0.939166667,194.3333333,251.6132077092666
1462,38.3916,87.0,0.933933333,211.3333333,243.27363696702184
1463,38.7756,90.0,0.930433333,244.3333333,255.72413534951772
1464,39.54,101.0,0.925133333,298.6666667,304.885082487777
1465,41.2488,98.66666667,0.919866667,281.6666667,287.59038618269665
1466,43.5744,98.33333333,0.9164,254.3333333,278.4255049390222
1467,45.1872,97.66666667,0.912866667,210.3333333,269.74660203511587
1468,46.3716,98.33333333,0.9111,251.0,269.07422903505926
1469,48.1308,102.0,0.9164,315.3333333,282.564102841475
1470,49.626,106.0,0.9164,349.6666667,297.28173710287683
1471,49.59,100.3333333,0.918133333,256.6666667,270.69170588172415
1472,49.2876,96.0,0.9164,238.0,250.5074310106263
1473,48.8772,96.0,0.9164,239.3333333,251.71224406747456
1474,48.0492,96.0,0.9164,233.6666667,254.14300725234398
1475,47.838,96.0,0.9111,250.3333333,253.62350425340628
1476,47.9988,98.66666667,0.9111,239.0,265.8895092631026
1477,47.4792,101.0,0.9111,227.3333333,278.5607091855352
1478,47.2092,101.0,0.9111,227.6666667,279.3533493545144
1479,46.6656,101.0,0.9058,224.6666667,279.80967447471994
1480,46.8684,101.0,0.9058,257.6666667,279.2143136366867
1481,46.6932,102.6666667,0.9006,225.0,286.57191729551573
1482,46.5816,101.0,0.902333333,243.6666667,279.31092469662565
1483,46.6488,101.0,0.9006,260.0,278.7409710022936
1484,45.5616,104.3333333,0.9006,272.6666667,297.85525140261416
1485,42.3912,100.3333333,0.9006,304.6666667,288.05550903407845
1486,39.8004,105.3333333,0.8953,430.3333333,318.40568227642916
1487,37.278,99.0,0.9006,406.6666667,296.69731944618843
1488,35.3664,97.66666667,0.9006,407.3333333,295.9401787335005
1489,33.7656,99.33333333,0.902333333,412.3333333,308.97361996201744
1490,31.8924,103.6666667,0.9058,326.0,335.91748808525426
1491,30.5976,100.6666667,0.9058,348.6666667,325.38831351994713
1492,30.4716,96.66666667,0.9111,366.3333333,307.7906365005582
1493,30.582,96.0,0.9111,370.3333333,304.2820181641616
1494,30.4632,96.0,0.912866667,356.3333333,305.01062116129367
1495,30.594,96.66666667,0.9164,343.6666667,308.5708300439601
1496,30.5508,96.0,0.9164,336.0,305.5131358925828
1497,30.522,96.0,0.9164,344.6666667,305.5976841772738
1498,30.5976,96.0,0.9216,323.3333333,306.4937682351226
1499,30.3636,96.0,0.919866667,297.3333333,306.80804868485166
1500,30.6552,97.0,0.9216,292.0,311.10144650947746
1501,31.3152,101.0,0.9216,316.0,328.2709810269214
1502,31.8216,92.0,0.9216,294.6666667,283.793366760802
1503,32.1792,91.0,0.923366667,298.0,278.3466253715983
1504,31.3872,91.0,0.925133333,263.0,281.05154430838036
1505,30.9684,91.0,0.930433333,295.6666667,283.4205410349359
1506,30.8856,99.0,0.9269,294.6666667,321.1181336727618
1507,30.516,101.0,0.9269,315.0,331.75671968043866
1508,29.5956,97.33333333,0.9269,314.0,316.9439008357333
1509,29.532,96.0,0.928666667,345.6666667,311.14141984481375
1510,27.8964,98.0,0.9322,328.0,326.2562899642618
1511,25.9512,95.66666667,0.933933333,322.6666667,321.19368843669577
1512,24.9732,91.0,0.9374,393.6666667,302.51854025941225
1513,24.5952,91.0,0.9374,395.0,303.62823649598295
1514,23.4528,87.66666667,0.9374,375.6666667,291.05940232552916
1515,23.1816,89.0,0.940933333,392.3333333,298.9842808793219
1516,23.5224,97.66666667,0.9427,356.0,339.76234949490254
1517,22.8288,96.0,0.9427,343.0,333.8372625957288
1518,22.8012,95.66666667,0.944466667,352.0,332.7058710926826
1519,22.5744,92.66666667,0.944466667,368.6666667,319.04136430341373
1520,23.6268,96.66666667,0.944466667,422.0,335.05892844194136
1521,24.3,94.66666667,0.948,382.6666667,324.28874503037036
1522,24.3048,90.33333333,0.948,351.6666667,303.57529596154916
1523,24.5388,88.66666667,0.948,322.3333333,294.9270497740506
1524,25.4916,92.0,0.949733333,335.3333333,308.42516784877364
1525,26.0268,92.33333333,0.9532,281.3333333,309.19158609869714
1526,29.22,92.66666667,0.951466667,380.0,301.0368789832753
1527,30.954,90.66666667,0.9532,199.0,286.76549235174343
1528,33.3216,92.33333333,0.9532,197.3333333,287.7762101554787
1529,35.622,91.0,0.949733333,159.6666667,273.9085338649395
1530,38.5128,97.0,0.948,194.3333333,293.709974488106
1531,40.9812,92.33333333,0.949733333,163.0,264.54454033106276
1532,42.0036,95.66666667,0.949733333,119.6666667,277.4656590688305
1533,42.336,96.0,0.948,125.6666667,277.7094148516244
1534,41.3832,98.33333333,0.946233333,160.0,291.272520566838
1535,40.0428,92.66666667,0.9427,214.0,267.37946547028037
1536,37.3872,99.0,0.940933333,229.3333333,305.0485878928041
1537,34.5384,100.6666667,0.9374,283.0,320.61343152172935
1538,32.748,96.0,0.9374,316.0,303.5779004566941
1539,31.4964,92.66666667,0.9374,342.0,291.3296451990275
1540,30.4548,98.33333333,0.9374,336.0,321.45586557802096
1541,29.7708,96.0,0.9322,337.6666667,311.2000560814746
1542,28.0848,91.33333333,0.9374,335.0,294.9760609329003
1543,26.8116,97.33333333,0.9374,402.6666667,327.37444874770904
1544,27.978,101.0,0.9374,560.6666667,341.46508432734436
1545,27.2388,101.0,0.9374,360.3333333,343.6351569677495
1546,25.2168,103.3333333,0.9374,338.0,360.71695893159847
1547,25.8612,106.6666667,0.9374,448.6666667,374.7477741925436
1548,24.57,90.33333333,0.939166667,340.6666667,300.8975409894549
1549,25.8024,81.33333333,0.940933333,483.6666667,254.6684464878574
1550,24.414,88.66666667,0.944466667,330.0,294.5337432438208
1551,24.3108,100.6666667,0.948,376.3333333,352.917688629337
1552,23.178,96.33333333,0.948,300.3333333,335.54389666251143
1553,22.3632,92.66666667,0.948,289.6666667,320.42106748837307
1554,21.6708,89.66666667,0.948,291.6666667,308.12342463494383
1555,22.0416,91.0,0.948,327.6666667,313.403898578606
1556,21.6528,89.66666667,0.946233333,285.3333333,307.7964259900946
1557,20.8428,87.0,0.948,272.0,297.81612155392486
1558,20.874,87.0,0.948,326.6666667,297.72452757884287
1559,21.0972,87.0,0.944466667,292.0,296.30959594192893
1560,21.1416,87.0,0.948,267.6666667,296.93893310025464
1561,20.7636,87.0,0.948,284.6666667,298.04862933682546
1562,20.9016,87.0,0.948,294.6666667,297.6435021393472
1563,21.2664,87.0,0.948,332.3333333,296.57255719992656
1564,20.6976,87.0,0.949733333,274.3333333,298.61506018596197
1565,20.7072,85.66666667,0.946233333,299.0,291.4653286291708
1566,20.7288,86.0,0.948,269.3333333,293.37401700375676
1567,20.9232,87.0,0.948,267.3333333,297.5800909258289
1568,20.6616,92.33333333,0.948,192.6666667,323.82420366244855
1569,21.4512,93.0,0.944466667,265.0,323.9310056716902
1570,22.1136,91.66666667,0.946233333,274.3333333,315.9972031225111
1571,22.7304,96.0,0.9427,228.3333333,334.1261359017569
1572,23.3544,96.0,0.9427,219.3333333,332.2942564001162
1573,24.6336,91.33333333,0.9427,250.0,306.24728746839037
1574,25.7652,95.66666667,0.9427,239.0,323.62460213710824
1575,26.256,87.0,0.9374,209.6666667,279.64551937051397
1576,26.4084,87.0,0.935666667,196.3333333,278.82544366730417
1577,26.1696,87.0,0.933933333,187.0,279.15381528281057
1578,25.578,87.66666667,0.933933333,145.0,284.07509454258775
1579,25.6488,90.33333333,0.9322,178.6666667,296.2326385307898
1580,27.3888,89.66666667,0.9269,365.6666667,286.80047271338344
1581,25.824,90.0,0.923366667,174.3333333,292.22683868303216
1582,24.6072,92.66666667,0.9216,204.0,308.1572286543385
1583,23.8956,89.66666667,0.9164,232.3333333,294.7979280188738
1584,23.9364,91.0,0.9164,322.3333333,301.0471843912883
1585,23.8488,91.0,0.918133333,396.6666667,301.6770264539432
1586,23.9268,88.66666667,0.919866667,406.6666667,290.67490814183134
1587,24.414,91.0,0.9164,415.3333333,299.645092003494
1588,24.4284,91.0,0.9164,413.3333333,299.6028178611484
1589,24.51,91.0,0.918133333,413.6666667,299.7359387512431
1590,23.3724,88.33333333,0.919866667,288.0,290.71020430904423
1591,22.8,92.0,0.9216,268.0,310.2781169402915
1592,22.7016,96.0,0.9269,325.6666667,330.81361337460703
1593,21.8292,91.0,0.925133333,248.0,309.1110062902417
1594,22.4004,92.33333333,0.923366667,308.3333333,313.423323978485
1595,23.3904,96.0,0.9269,362.3333333,328.7915002324113
1596,24.1824,90.33333333,0.9269,293.3333333,299.3980316063063
1597,26.3916,98.33333333,0.9269,408.6666667,331.1266723513561
1598,25.872,89.0,0.9269,260.6666667,288.0688324620344
1599,26.6916,90.0,0.9269,292.3333333,290.43950403727047
1600,26.7516,89.66666667,0.928666667,256.0,289.0509448349553
1601,27.4092,90.0,0.9269,274.3333333,288.33284261038375
1602,27.7824,91.0,0.9322,269.3333333,293.15353635167094
1603,28.6476,94.33333333,0.930433333,271.0,306.15630643949555
1604,30.078,98.0,0.9322,255.0,319.8517573989103
1605,31.824,97.66666667,0.9322,294.0,313.1337593741888
1606,32.4924,94.33333333,0.9374,187.6666667,296.3669750611766
1607,32.7852,67.66666667,0.9374,46.0,168.12673836567262
1608,33.6816,62.66666667,0.935666667,44.0,141.2386244225902
1609,33.9936,53.0,0.928666667,31.0,92.64216312738733
1610,31.0272,43.66666667,0.923366667,19.0,55.627880838275246
1611,23.1156,40.0,0.919866667,6.666666667,60.58664241616896
1612,11.4288,45.66666667,0.9111,1.666666667,120.07914987676509
1613,7.6236,33.66666667,0.8795,4.0,67.13465224305037
1614,14.8824,51.0,0.8637,55.0,125.22532145270878
1615,20.8668,69.33333333,0.8584,89.66666667,194.09157416218778
1616,24.7596,75.0,0.856666667,127.3333333,209.35918078181976
1617,30.6828,90.66666667,0.8479,242.3333333,264.92168343637013
1618,34.4688,97.66666667,0.844366667,316.6666667,286.4848483202868
1619,34.6368,101.0,0.846133333,387.3333333,302.29407389723315
1620,34.1244,101.0,0.844366667,294.3333333,303.4184876879191
1621,33.4344,97.66666667,0.8479,241.6666667,290.28122330933365
1622,33.0984,95.66666667,0.8479,219.3333333,281.7140702765889
1623,33.5484,89.33333333,0.8479,264.6666667,250.14009595277696
1624,37.11,94.33333333,0.8426,478.3333333,262.4286418779898
1625,37.7472,71.66666667,0.846133333,230.6666667,153.0441304168943
1626,36.7008,73.66666667,0.8479,121.6666667,166.0494424375932
1627,36.246,80.66666667,0.856666667,79.66666667,202.70689736794918
1628,36.2472,84.66666667,0.8532,94.33333333,221.06512495592546
1629,37.1172,84.33333333,0.851433333,91.33333333,216.5389625533429
1630,38.1804,87.0,0.8479,166.0,225.39610554549313
1631,39.4524,89.33333333,0.844366667,168.3333333,232.04801516054204
1632,40.7388,92.33333333,0.840866667,186.0,241.84933395604992
1633,40.9488,92.0,0.835633333,185.6666667,238.51538751696285
1634,41.9364,96.0,0.8321,244.0,253.9635028654875
1635,43.3452,90.33333333,0.8321,187.0,222.7592918089146
1636,42.6528,61.0,0.8321,39.66666667,84.67324475299733
1637,41.1096,78.0,0.8268,78.33333333,169.2692722645544
1638,40.71,74.33333333,0.8268,180.6666667,152.92753860501819
1639,41.7132,81.0,0.823333333,200.6666667,181.08225672067113
1640,42.2856,83.0,0.8216,141.0,188.5827348865235
1641,41.5056,77.66666667,0.8216,115.0,165.3964517795656
1642,36.9,60.33333333,0.811033333,112.0,93.84782022084266
1643,35.8668,54.66666667,0.798733333,87.33333333,67.1680440591307
1644,35.9784,51.66666667,0.782933333,102.6666667,49.113024112900234
1645,40.944,78.33333333,0.7847,473.3333333,162.2959944846674
1646,43.1736,75.66666667,0.786466667,379.3333333,143.39232321615816
1647,43.83,58.66666667,0.788233333,230.3333333,60.63999565848587
1648,42.894,42.33333333,0.7794,96.66666667,-16.532047085834677
1649,42.546,39.33333333,0.7742,2.0,-30.958769815524647
1650,38.862,41.33333333,0.7742,5.0,-10.590085377979563
1651,37.926,51.66666667,0.7689,23.66666667,40.37821687160431
1652,37.158,28.33333333,0.756633333,8.666666667,-71.46263030362701
1653,33.5436,36.33333333,0.7461,0.0,-24.90233562788859
1654,21.0852,30.33333333,0.735533333,0.0,-19.260686633303806
1655,11.4504,32.33333333,0.725,38.0,16.313073325648872
1656,16.8864,63.0,0.7162,177.0,144.95030704122325
1657,23.286,77.33333333,0.7162,232.3333333,194.6300796914627
1658,28.2744,87.0,0.723266667,315.3333333,227.68046746209188
1659,31.4376,91.66666667,0.733766667,390.0,242.9434105387163
1660,33.6444,94.66666667,0.7426,282.6666667,252.69442893936844
1661,34.3032,70.33333333,0.7531,216.0,136.7830794227798
1662,35.1516,86.0,0.761866667,301.3333333,211.01343979917402
1663,35.1276,86.33333333,0.7689,161.6666667,214.1883530851316
1664,31.6824,43.33333333,0.7689,70.33333333,18.90112336060963
1665,28.0344,26.0,0.7742,0.0,-52.04733410069835
1666,23.5524,38.66666667,0.777666667,78.33333333,22.361656349391296
1667,31.086,67.33333333,0.781166667,420.3333333,137.9319620537284
1668,37.668,81.33333333,0.789966667,588.0,187.37604340844075
1669,40.0008,96.66666667,0.796966667,347.0,255.2765446899432
1670,40.7448,103.3333333,0.8058,309.0,286.83675230241874
1671,40.188,93.0,0.8198,223.0,242.12140865839183
1672,38.9856,101.0,0.8321,243.3333333,286.51005341981613
1673,38.5164,101.0,0.842633333,339.6666667,290.15219969413454
1674,38.2008,100.6666667,0.849666667,347.6666667,290.99864819025106
1675,38.6328,100.6666667,0.8532,315.0,290.4901063504424
1676,39.6252,93.0,0.858433333,124.0,252.07996279547115
1677,39.6756,93.66666667,0.865466667,71.33333333,256.6287182074053
1678,40.0128,91.0,0.869,192.0,243.6604148721499
1679,39.6756,93.66666667,0.8742,247.3333333,258.50642394312604
1680,39.12,100.6666667,0.8742,313.6666667,293.5749253180883
1681,36.7512,98.0,0.8742,312.6666667,287.7909553247405
1682,34.3488,100.6666667,0.869,368.6666667,306.4637345100855
1683,31.746,95.33333333,0.8742,411.0,289.7466763691277
1684,29.1,105.0,0.8742,372.6666667,343.69004019717113
1685,27.8616,93.66666667,0.8742,431.0,293.1888348924574
1686,28.1868,89.66666667,0.8795,445.0,274.2665682228776
1687,29.6088,93.66666667,0.881266667,404.6666667,289.57893736398387
1688,31.5576,99.33333333,0.8918,355.6666667,313.1909413187766
1689,31.8312,100.3333333,0.897066667,200.6666667,318.29686432359335
1690,33.0288,96.0,0.9006,212.6666667,294.8413897521111
1691,34.4784,99.0,0.898833333,257.6666667,304.5362759644221
1692,35.9892,104.0,0.897066667,254.3333333,323.60504697424335
1693,36.5916,100.0,0.9006,237.6666667,303.4891617417304
1694,36.3348,96.0,0.902333333,208.6666667,285.5086256019971
1695,37.338,96.0,0.902333333,241.0,282.5635270185901
1696,37.0176,96.0,0.9006,198.6666667,283.13145232239253
1697,37.0296,93.66666667,0.902333333,171.0,272.3230902810268
1698,35.9808,80.0,0.9058,71.0,210.86481637664156
1699,35.898,86.0,0.9058,95.33333333,239.7685417575512
1700,36.1644,66.33333333,0.904066667,75.0,144.67055715135325
1701,37.3788,52.33333333,0.898833333,55.0,73.10539973666744
1702,38.6652,55.66666667,0.893533333,21.66666667,84.11196877809437
1703,40.0092,83.66666667,0.8848,81.33333333,212.0383720480944
1704,41.3436,87.0,0.883033333,134.6666667,223.663709664493
1705,42.4824,87.33333333,0.8795,148.0,221.15310540876402
1706,44.1948,87.66666667,0.875966667,161.6666667,216.95858119737147
1707,44.6316,80.0,0.872466667,131.3333333,178.30180937548198
1708,44.2584,58.66666667,0.8637,57.0,75.6080115523527
1709,44.0124,67.33333333,0.858433333,72.33333333,116.59655308901728
1710,44.4204,87.0,0.849666667,224.0,207.45715185186765
1711,43.4688,87.0,0.846133333,233.0,209.49108544630724
1712,43.0932,86.66666667,0.840866667,232.6666667,207.86912093322002
1713,43.0104,84.66666667,0.8374,232.0,197.813298622456
1714,43.7244,87.33333333,0.8374,219.0,208.4552719492761
1715,47.7612,90.66666667,0.8374,167.0,212.52700355604134
1716,50.6652,82.33333333,0.8374,91.33333333,164.1952611200336
1717,53.4588,67.0,0.833866667,64.66666667,81.99051415305848
1718,55.8948,51.0,0.830333333,55.0,-2.348941739087138
1719,56.7852,56.33333333,0.802266667,81.66666667,14.478780631768473
1720,55.8192,66.0,0.760133333,8.666666667,54.431305544585086
1721,50.8428,94.33333333,0.761866667,155.6666667,204.75517303852223
1722,42.9108,94.0,0.765366667,347.3333333,227.2014372013756
1723,35.628,94.66666667,0.7812,266.3333333,255.17033882728504
1724,26.9172,72.33333333,0.7952,237.3333333,177.0714299705116
1725,27.1008,80.33333333,0.7952,518.0,214.74663340550268
1726,32.0256,101.3333333,0.796966667,729.6666667,300.9809896212805
1727,32.6136,108.3333333,0.811033333,429.0,335.7166156151138
1728,33.8844,107.0,0.823333333,444.3333333,328.2614447130354
1729,34.3872,102.0,0.830333333,395.3333333,304.4065297297856
1730,34.7244,101.0,0.8391,379.0,300.52470808123917
1731,34.6836,101.0,0.8479,324.3333333,302.5365242573913
1732,34.38,101.0,0.8532,353.3333333,304.5673278451825
1733,34.1328,101.0,0.860166667,368.0,306.7908985833918
1734,35.0196,101.0,0.8672,393.6666667,305.69971410067
1735,35.94,104.0,0.875966667,331.3333333,319.2128890620771
1736,36.0924,92.33333333,0.884766667,262.6666667,264.9284873022375
1737,36.45,96.0,0.89,303.6666667,282.5187105931684
1738,36.5268,96.0,0.893533333,246.6666667,283.0529309312167
1739,36.42,96.0,0.897066667,229.3333333,284.12614679917533
