step,enhanced_speed,cadence,grade,enhanced_altitude,max_heart_rate_perct,power
2066,45.3816,77,-1.11,8.2,0.8163,1.1625
2067,44.9568,77,-0.99,8,0.8163,2.0375
2068,46.0224,77,-0.94,8,0.8163,2.8875
2069,46.3212,78,-0.91,7.8,0.8163,3.25
2070,46.4472,79,-0.9,7.8,0.811,3.125
2071,46.512,82,-0.9,7.6,0.811,2.275
2072,45.63,83,-0.88,7.6,0.811,1.725
2073,45.0144,83,-0.84,7.4,0.811,1.8625
2074,44.676,87,-0.77,7.4,0.811,2.325
2075,44.6364,87,-0.67,7.4,0.811,2.475
2076,44.0712,87,-0.32,7.6,0.811,2.5125
2077,44.1792,87,0,7.6,0.811,2.9125
2078,44.1144,87,0,7.6,0.811,3.4625
2079,44.0604,87,0,7.6,0.811,3.6125
2080,43.9056,87,0,7.8,0.811,3.55
2081,42.0156,74,0,7.8,0.811,2.6
2082,40.932,54,0,7.8,0.811,1.4
2083,39.87,62,0,8,0.811,1
2084,38.7468,69,0.28,8.2,0.811,0.6125
2085,38.7468,80,0.7,8.6,0.811,1.6875
2086,37.458,88,0.86,8.8,0.811,2.25
2087,35.8812,85,1.07,9,0.811,2.025
2088,34.884,87,1.31,9.4,0.811,1.5875
2089,33.3468,89,1.58,9.8,0.811,1.8625
2090,32.9904,87,1.9,10.2,0.811,2.7625
2091,33.4224,87,2.24,10.4,0.811,4.5625
2092,35.3556,89,2.55,10.8,0.811,6.8875
2093,35.4132,94,2.82,11,0.811,7.45
2094,35.2692,91,3.02,11.2,0.811,5.4625
2095,34.6428,91,3.09,11.4,0.811,3.6125
2096,34.1856,89,2.97,11.6,0.8163,2.5375
2097,33.84,88,2.78,11.8,0.8163,2.125
2098,33.8976,87,2.52,12.2,0.8216,2.5625
2099,33.9084,87,2.26,12.4,0.8216,3.0125
2100,34.5636,88,2.11,12.6,0.8216,4.825
2101,35.8668,91,2.04,12.8,0.8268,6.325
2102,35.9028,91,2.01,13,0.8268,6.3375
2103,35.9424,91,1.98,13.2,0.8268,5.1125
2104,35.946,91,1.98,13.6,0.8321,4.05
2105,35.8884,91,2.02,13.8,0.8374,3.275
2106,35.5968,91,2.05,14,0.8374,3.15
2107,35.496,91,2.07,14,0.8426,3.4875
2108,36.0792,91,2.04,14.2,0.8426,3.825
2109,36.6012,94,1.96,14.4,0.8426,4.7125
2110,35.7984,96,1.9,14.6,0.8426,5.475
2111,36.8676,96,1.8,15,0.8479,4.7625
2112,36.1548,94,1.73,15.2,0.8479,3.5625
2113,35.82,91,1.67,15.4,0.8479,3.4625
2114,35.316,91,1.65,15.6,0.8479,3.45
2115,35.3124,91,1.7,15.8,0.8584,3.2875
2116,35.91,91,1.78,16,0.8584,3.7
2117,36.4464,94,1.86,16.2,0.8584,4.7125
2118,36.8748,96,1.92,16.4,0.8584,5.725
2119,37.2852,96,1.95,16.4,0.8584,5.3875
2120,37.4112,96,1.92,16.6,0.8584,4.0375
2121,38.1744,96,1.79,16.8,0.8637,3.3375
2122,38.3184,93,1.65,16.8,0.8637,3.025
2123,38.7612,95,1.47,16.8,0.869,2.525
2124,38.7864,91,1.22,16.8,0.869,1.9625
2125,38.8728,79,0.71,16.8,0.869,1.1125
2126,38.754,68,0,16.8,0.869,0.2875
2127,38.4408,65,0,16.6,0.8742,0.0125
2128,38.4012,60,0,16.4,0.8742,0.0125
2129,38.34,51,0,16.4,0.8742,0.0375
2130,38.2176,51,0,16.2,0.8742,0.1125
2131,38.1816,51,-0.22,16,0.869,0.1875
2132,38.2248,51,-0.8,15.8,0.869,0.2625
2133,38.6172,67,-0.99,15.8,0.869,1.025
2134,39.2436,89,-1.17,15.6,0.8637,1.8125
2135,39.87,91,-1.3,15.4,0.8637,2.05
2136,39.9276,87,-1.34,15.2,0.8637,1.65
2137,39.942,68,-1.35,15,0.8584,0.8
2138,39.906,61,-1.34,14.8,0.8584,0.25
2139,40.014,54,-1.33,14.6,0.8532,0.225
2140,40.32,64,-1.32,14.4,0.8479,0.65
2141,41.094,80,-1.34,14.2,0.8479,1.5375
2142,41.868,82,-1.38,14,0.8479,2.9625
2143,42.5628,83,-1.45,13.8,0.8426,3.0125
2144,42.678,83,-1.53,13.6,0.8426,2.1375
2145,43.0164,83,-1.59,13.6,0.8426,1.4
2146,42.444,83,-1.58,13.4,0.8426,1.2125
2147,42.4188,83,-1.51,13.2,0.8374,2
2148,42.4764,83,-1.4,13.2,0.8374,3.7625
2149,42.0336,78,-1.26,13.2,0.8374,3.425
2150,41.184,81,-1.09,13.2,0.8321,2.2125
2151,41.1948,83,-0.88,13.2,0.8321,1.8625
2152,40.6224,86,-0.54,13.2,0.8321,1.85
2153,40.608,87,0,13,0.8321,1.9375
2154,40.0032,83,0,13,0.8321,1.9125
2155,39.2652,68,0,13,0.8321,1.475
2156,38.9448,78,0,13,0.8321,0.9375
2157,38.9052,83,0,13,0.8268,1.0125
2158,38.3652,83,0,13,0.8321,1.275
2159,38.2968,86,0,13,0.8321,1.2125
2160,38.2356,87,0,13.2,0.8268,1.475
2161,37.8,87,0,13.2,0.8268,2.1
2162,37.8504,87,0,13.2,0.8268,2.5625
2163,37.872,87,0,13.4,0.8268,2.6
2164,37.9152,87,0,13.4,0.8216,2.6375
2165,37.782,87,0,13.4,0.8216,2.5625
2166,37.7892,85,0,13.4,0.8163,2.4
2167,37.7604,85,0,13.4,0.811,2.6125
2168,37.782,86,0,13.6,0.8058,2.9875
2169,38.1276,86,0,13.6,0.8058,3.5125
2170,37.5876,86,0,13.6,0.8058,3.0375
2171,37.7208,87,0,13.6,0.811,2.3125
2172,38.2212,87,0,13.8,0.811,3.1875
2173,38.304,87,0,13.8,0.811,3.625
2174,38.3796,87,0,13.8,0.8163,3.325
2175,38.3148,87,0,14,0.8163,2.9625
2176,37.8612,87,0,14,0.8163,2.6875
2177,37.476,85,0,14.2,0.8216,2.1875
2178,36.3024,69,0,14.2,0.8216,1.55
2179,35.694,64,0,14.4,0.8216,1.25
2180,35.4024,82,0,14.4,0.8216,1.375
2181,35.0424,91,0,14.6,0.8268,2.3375
2182,33.966,91,0.16,14.8,0.8268,2.675
2183,34.8336,89,1.06,15,0.8268,3.1
2184,34.0056,90,1.25,15.2,0.8321,4.2
2185,35.1792,91,1.45,15.4,0.8321,5.2125
2186,35.1936,91,1.58,15.8,0.8321,5.6375
2187,35.226,91,1.69,16,0.8321,5.2375
2188,35.1216,91,1.79,16.2,0.8321,4.5
2189,34.5132,91,1.89,16.4,0.8321,3.3
2190,33.8688,89,1.95,16.6,0.8374,2.2625
2191,33.5268,87,1.98,16.8,0.8374,1.8875
2192,32.9508,87,2.03,17,0.8374,1.7125
2193,32.994,87,2.08,17.4,0.8374,2.3
2194,33.3432,87,2.16,17.6,0.8374,3.175
2195,33.336,87,2.24,17.8,0.8426,4.6375
2196,33.2424,87,2.21,18,0.8426,4.475
2197,32.832,87,2.19,18.2,0.8426,3.7
2198,32.7492,85,2.1,18.4,0.8426,2.925
2199,32.6952,83,2,18.4,0.8479,2.5125
2200,32.6916,83,1.88,18.6,0.8479,2.5625
2201,33.7212,86,1.73,18.6,0.8479,2.9875
2202,34.5096,87,1.56,18.6,0.8479,3.3875
2203,35.3268,91,1.36,18.6,0.8479,3.175
2204,35.9568,86,1.01,18.6,0.8479,3.025
2205,36.9612,83,0,18.6,0.8479,2.9625
2206,37.6524,84,0,18.4,0.8479,2.9
2207,38.7972,86,0,18.4,0.8479,2.8375
2208,39.762,87,-0.07,18.2,0.8532,2.7625
2209,40.608,89,-0.54,18,0.8532,2.7625
2210,41.4036,88,-0.77,17.8,0.8532,3
2211,42.066,85,-0.96,17.6,0.8532,2.875
2212,42.174,76,-1.08,17.4,0.8532,2.2375
2213,41.544,83,-1.18,17.2,0.8532,1.425
2214,41.598,83,-1.22,17.2,0.8532,1.3625
2215,41.0724,73,-1.2,17.2,0.8532,1
2216,39.5676,83,-1.11,17.2,0.8532,1.225
2217,38.682,84,-0.85,17.2,0.8532,1.7
2218,37.3788,87,0,17.4,0.8532,2.0625
2219,36.9828,84,0,17.6,0.8532,2.225
2220,35.6976,62,0.03,17.8,0.8532,1.85
2221,35.5428,70,0.29,18,0.8532,1.5125
2222,34.6932,80,0.7,18.2,0.8532,1.4375
2223,34.5708,80,0.99,18.2,0.8479,1.5375
2224,34.5132,80,1.18,18.4,0.8479,1.5875
2225,34.6824,80,1.26,18.4,0.8426,1.7
2226,35.7876,80,1.21,18.2,0.8426,2.1125
2227,37.206,83,0.94,18.2,0.8426,2.6125
2228,37.782,86,0,18,0.8426,2.4125
2229,38.7324,87,0,18,0.8426,2.1625
2230,38.7504,90,-0.04,17.8,0.8374,2.425
2231,39.1068,91,-0.37,17.8,0.8374,2.975
2232,39.8952,91,-0.59,17.6,0.8374,4.4875
2233,40.0248,91,-0.73,17.6,0.8374,5.1375
2234,39.9672,91,-0.63,17.8,0.8321,4.4375
2235,39.204,90,0,17.8,0.8321,3.0375
2236,38.3328,88,0,18,0.8321,2.15
2237,38.3508,87,0,18,0.8321,2.5375
2238,37.6956,87,0,18.2,0.8321,3.0875
2239,37.206,87,0.06,18.4,0.8321,3.0625
2240,37.3212,87,0.62,18.4,0.8321,2.875
2241,37.3896,87,0.8,18.6,0.8321,2.6625
2242,37.44,87,0.89,18.6,0.8321,2.625
2243,38.2824,87,0.89,18.6,0.8268,2.5125
2244,38.6136,87,0.84,18.6,0.8268,2.6
2245,39.1356,87,0.67,18.6,0.8268,2.95
2246,39.8628,90,0,18.6,0.8268,3.3625
2247,39.9672,91,0,18.6,0.8268,3.6625
2248,40.0932,91,0,18.6,0.8268,3.4125
2249,40.5432,91,0,18.4,0.8268,3.275
2250,40.4676,91,0,18.4,0.8268,2.8875
2251,40.482,91,0,18.4,0.8268,2.3375
2252,40.5684,90,0,18.2,0.8321,1.8125
2253,40.6548,88,0,18.2,0.8321,1.5625
2254,41.0004,87,0,18,0.8321,1.8
2255,41.0796,79,-0.07,18,0.8321,1.2125
2256,41.0868,67,-0.69,17.8,0.8374,0.725
2257,40.6512,60,-0.81,17.6,0.8374,0.5375
2258,40.5648,52,-0.93,17.4,0.8374,0.3625
2259,40.428,45,-0.97,17.4,0.8374,0.175
2260,40.1256,63,-0.98,17.2,0.8374,0.3375
2261,40.0716,69,-0.97,17.2,0.8374,0.4
2262,40.0464,75,-0.94,17,0.8268,0.625
2263,40.3272,87,-0.91,17,0.8216,1.7625
2264,39.9816,80,-0.84,17,0.8216,1.975
2265,39.33,58,-0.74,17,0.8163,0.8125
2266,38.8368,63,-0.64,16.8,0.8216,0.2125
2267,39.1428,78,-0.59,16.8,0.8216,0.7875
2268,38.7828,83,-0.57,16.8,0.8163,1.5625
2269,38.88,87,-0.47,16.8,0.8163,2.475
2270,38.754,92,0,16.8,0.8163,3.025
2271,38.772,96,0,16.8,0.8163,3.2625
2272,38.3904,100,0,16.8,0.8163,3.5125
2273,37.746,99,0,17,0.8163,3.775
2274,37.1196,96,0,17.2,0.8216,3.4375
2275,36.27,96,0,17.6,0.8216,3.2
2276,35.5248,93,0.08,17.8,0.8216,2.9125
2277,34.6284,91,1,18,0.8216,3.1375
2278,33.8832,88,1.32,18.2,0.8216,2.6875
2279,33.552,94,1.66,18.6,0.8163,2.7875
2280,33.0192,96,1.98,18.8,0.8163,3.475
2281,32.8788,96,2.25,19,0.8163,3.9125
2282,32.724,96,2.44,19.4,0.8163,3.725
2283,31.5072,94,2.59,19.6,0.8163,3.225
2284,30.33,92,2.59,20,0.8216,2.675
2285,28.89,73,2.55,20.2,0.8216,1.7
2286,28.0368,86,2.52,20.4,0.8216,2.0375
2287,27.4032,91,2.47,20.8,0.8268,3.35
2288,27.0648,88,2.51,21,0.8268,4.5125
2289,26.748,87,2.66,21.4,0.8268,4.7
2290,26.7696,87,2.91,21.8,0.8268,4.75
2291,27.4752,88,3.25,22.2,0.8268,5.85
2292,28.6812,94,3.66,22.6,0.8321,9.025
2293,30.996,98,4.15,23,0.8321,9.9
2294,30.8592,98,4.44,23.4,0.8374,8.5625
2295,30.816,98,4.64,23.8,0.8374,6.85
2296,31.1472,98,4.5,24.2,0.8479,5.6875
2297,31.7628,101,4.29,24.4,0.8479,5.275
2298,32.3352,101,4.03,24.6,0.8479,4.95
2299,33.5916,106,3.7,24.8,0.8532,4.425
2300,34.4592,102,3.32,24.8,0.8532,4.275
2301,35.6292,101,2.88,25,0.8637,4.175
2302,36.8748,99,2.4,24.8,0.8637,3.65
2303,37.854,98,1.82,24.8,0.869,3.275
2304,39.0564,101,0,24.6,0.8742,3.2125
2305,39.4344,101,0,24.6,0.8742,3.075
2306,40.3128,71,0,24.4,0.8742,2.525
2307,40.68,97,0,24.4,0.8795,4.0875
2308,41.1804,106,0,24.6,0.8795,7.4375
2309,41.0688,107,0,24.8,0.8795,8.15
2310,41.1156,107,0,24.8,0.8795,7.075
2311,40.5072,101,0,25,0.8795,5.5875
2312,40.626,94,0,25.2,0.8848,4.175
2313,40.6872,76,0,25.2,0.8848,0.9
2314,40.1544,82,0,25.2,0.89,0.35
2315,40.0824,69,0,25.2,0.89,0.1375
2316,40.0896,46,0,25,0.89,0.0625
2317,40.2264,82,0,24.8,0.89,0.175
2318,40.1148,81,0,24.8,0.89,0.3125
2319,39.78,79,0,24.6,0.89,0.4375
2320,39.8664,77,0,24.6,0.89,0.5625
2321,40.2336,75,0,24.4,0.89,0.6875
2322,40.5288,74,0,24.2,0.89,0.825
2323,40.4532,61,0,24,0.89,1.125
2324,40.1364,75,0,23.8,0.89,0.8625
2325,39.6036,74,0,23.8,0.89,0.3875
2326,39.474,66,0,23.6,0.8848,0.0375
2327,39.3696,88,0,23.6,0.8848,0.825
2328,39.9708,91,-0.07,23.4,0.8848,1.7125
2329,40.5468,89,-1.1,23.4,0.8795,1.725
2330,41.4684,87,-1.05,23.2,0.8795,1.8375
2331,42.6168,90,-1.05,22.8,0.8742,2.45
2332,43.6896,91,-1.04,22.6,0.8742,2.8125
2333,45.126,94,-1.16,22,0.8742,2.925
2334,46.5192,92,-1.43,21.6,0.869,2.3
2335,47.8044,88,-1.81,21,0.869,1.2625
2336,48.6972,87,-2.24,20.4,0.869,0.85
2337,49.6512,77,-2.64,20,0.869,0.9875
2338,49.5828,61,-2.99,19.4,0.869,0.9
2339,49.2624,50,-3.28,19.2,0.869,0.6625
2340,48.1716,38,-3.37,18.8,0.869,0.4125
2341,47.718,56,-3.34,18.6,0.8637,0.25
2342,47.3796,79,-3.08,18.4,0.8637,0.7625
2343,46.3608,80,-2.75,18.2,0.8637,0.6
2344,45.6876,62,-2.35,18,0.8637,0.05
2345,44.6616,57,-1.97,17.8,0.8637,0
2346,44.3268,75,-1.64,17.8,0.8637,0.2875
2347,43.9308,87,-1.36,17.6,0.8584,0.9375
2348,43.6068,87,-1.16,17.6,0.8584,1.4875
2349,43.2828,87,-1.01,17.6,0.8532,1.55
2350,43.2036,87,-0.84,17.6,0.8479,1.6625
2351,42.7356,84,-0.66,17.6,0.8479,1.8875
2352,42.642,91,0,17.6,0.8479,1.6125
2353,42.102,90,0,17.6,0.8426,1.35
2354,41.9544,88,0,17.6,0.8426,1.6
2355,42.3432,90,0,17.6,0.8426,2.5375
2356,42.7824,91,0,17.6,0.8426,2.9125
2357,42.9048,91,0,17.4,0.8426,2.9625
2358,43.2216,91,0,17.4,0.8374,2.4125
2359,43.218,91,0,17.2,0.8374,2.1125
2360,43.2252,62,0,17.2,0.8374,1.575
2361,44.208,74,0,17,0.8374,1.275
2362,45.216,95,-0.02,16.8,0.8374,2.6375
2363,46.1268,94,-0.78,16.6,0.8321,3.675
2364,47.268,92,-0.99,16.2,0.8321,2.85
2365,48.4056,93,-1.23,15.8,0.8321,3.1875
2366,49.266,96,-1.49,15.4,0.8321,3.7375
2367,49.7484,68,-1.77,15.2,0.8321,1.5
2368,50.1408,61,-2.03,14.8,0.8321,0.6375
2369,50.5836,66,-2.13,14.4,0.8321,0.625
2370,50.7348,71,-2.18,14,0.8321,0.6
2371,51.1272,75,-2.21,13.6,0.8321,0.5875
2372,51.1884,90,-2.21,13.2,0.8321,1.6875
2373,51.3144,94,-2.2,13,0.8321,2.225
2374,51.1596,92,-2.16,12.8,0.8321,2
2375,49.8636,101,-2.08,12.6,0.8321,3.2875
2376,48.9168,96,-1.95,12.8,0.8268,3.45
2377,48.114,101,-1.69,12.8,0.8268,3.025
2378,47.2356,101,-1.34,13,0.8321,3.8875
2379,46.44,101,0,13.2,0.8321,4.575
2380,45.0396,71,-0.25,13.4,0.8321,0.5375
2381,43.1424,51,0.22,13.8,0.8321,0.05
2382,41.22,45,0.63,14,0.8321,0
2383,39.4236,43,0.99,14.4,0.8321,0
2384,37.7352,41,1.28,14.6,0.8321,0
2385,35.9064,40,1.55,15,0.8321,0
2386,34.524,72,1.79,15.2,0.8268,0.45
2387,33.7716,84,2.07,15.6,0.8268,1.775
2388,32.868,87,2.39,15.8,0.8268,2.7875
2389,32.2452,86,2.69,16.2,0.8268,2.9125
2390,31.8096,85,3,16.6,0.8216,3
2391,31.7304,84,3.18,17,0.8216,4
2392,31.6944,83,3.33,17.2,0.8216,4.8375
2393,32.9652,82,3.29,17.6,0.8216,5.5875
2394,32.5944,83,3.22,18,0.8216,6.025
2395,33.3936,86,3.14,18.2,0.8216,5.7875
2396,33.5196,87,3.04,18.4,0.8216,5.5625
2397,35.1,87,2.92,18.6,0.8216,6.5625
2398,36.1872,91,2.81,19,0.8216,7.2375
2399,36.6084,95,2.68,19.2,0.8216,6.8
2400,37.206,96,2.6,19.4,0.8268,5.625
2401,37.3716,96,2.52,19.6,0.8321,4.4375
2402,38.25,96,2.4,19.6,0.8321,4.575
2403,40.1328,101,2.1,19.6,0.8426,6.8625
2404,41.94,107,1.79,19.8,0.8426,8.375
2405,43.2144,112,1.47,19.6,0.8479,6.05
2406,43.2216,106,1.12,19.6,0.8532,4.1625
2407,43.8804,101,0.04,19.8,0.8532,3.675
2408,45.0828,101,0,19.6,0.8584,5.45
2409,45.1224,101,0,19.6,0.8637,4.4625
2410,44.568,35,0,19.4,0.8637,0.125
2411,44.4816,61,0,19.4,0.869,0
2412,43.6572,69,0,19.4,0.869,0.05
2413,43.5564,69,0,19.2,0.869,0.125
2414,42.9012,70,0,19,0.8742,0.2
2415,42.7572,70,-0.6,18.8,0.8742,0.275
2416,42.3,71,-0.81,18.6,0.8742,0.35
2417,42.318,71,-0.98,18.6,0.8742,0.425
2418,43.0776,72,-1.03,18.4,0.8742,0.5
2419,43.8516,86,-1.09,18.2,0.869,1.4625
2420,45.018,96,-1.16,17.8,0.869,1.925
2421,45.7848,92,-1.23,17.6,0.869,2.1875
2422,46.6596,91,-1.32,17.4,0.869,1.3375
2423,47.7288,75,-1.42,17,0.869,1.3
2424,47.6064,66,-1.58,16.6,0.869,0
2425,47.9592,88,-1.76,16.4,0.869,0.0125
2426,48.4992,68,-1.92,16.2,0.869,0.8375
2427,48.0492,51,-2.04,15.8,0.869,0.4
2428,48.1536,83,-2.08,15.6,0.8742,0.9125
2429,48.9132,86,-2.11,15.2,0.8742,1.1
2430,49.7556,89,-2.17,14.8,0.8742,1.2875
2431,51.6672,89,-2.13,14.4,0.8742,2.9875
2432,50.76,81,-2.09,14,0.8742,3.4625
2433,48.7152,74,-2.05,13.8,0.8742,3.925
2434,47.178,66,-2.03,13.6,0.8742,4.3875
2435,46.7388,58,-1.98,13.4,0.8742,4.85
2436,46.1772,56,-1.92,13.2,0.869,1.9125
2437,45.0324,56,-1.81,13,0.869,0.6
2438,44.5968,84,-1.7,12.8,0.869,0.125
2439,44.4852,87,-1.6,12.8,0.8637,0.2875
2440,44.6076,87,-1.54,12.6,0.8584,1.2875
2441,44.7192,87,-1.38,12.4,0.8584,1.5375
2442,46.26,89,-1.24,12.4,0.8584,4.225
2443,46.6668,91,-1.1,12.4,0.8584,5.2375
2444,46.8,91,-0.96,12.2,0.8584,4.925
2445,46.8504,91,-0.81,12.2,0.8584,4.2875
2446,46.9224,91,-0.68,12.2,0.8584,2.975
2447,46.8936,91,-0.57,12,0.8532,2.4125
2448,45.99,73,-0.51,11.8,0.8532,1.1375
2449,45.6516,52,-0.49,11.8,0.8532,0.975
2450,44.9424,33,-0.51,11.8,0.8532,0
2451,44.8776,72,-0.55,11.6,0.8532,0.025
2452,44.8308,87,-0.62,11.6,0.8479,1.05
2453,44.4672,77,-0.66,11.6,0.8479,1.3625
2454,43.8984,82,-0.63,11.4,0.8479,0.05
2455,43.8984,74,-0.6,11.4,0.8479,0.2875
2456,43.5852,84,-0.56,11.2,0.8479,0.35
2457,43.542,85,-0.54,11.2,0.8479,0.45
2458,43.056,87,-0.51,11.2,0.8426,0.7875
2459,43.1208,87,-0.49,11.2,0.8426,1.05
2460,43.1172,87,-0.48,11,0.8374,2.2875
2461,42.7788,84,-0.45,11,0.8321,2.275
2462,42.7104,83,-0.45,11,0.8321,1.825
2463,42.804,83,-0.44,10.8,0.8268,1.575
2464,43.4268,83,-0.43,10.8,0.8268,2.7
2465,43.362,84,-0.44,10.8,0.8216,2.75
2466,43.8264,87,-0.44,10.6,0.8216,2.675
2467,44.9964,87,-0.45,10.6,0.8216,4.6125
2468,45.072,87,-0.45,10.6,0.8216,5.425
2469,44.7408,86,-0.06,10.6,0.8216,4.725
2470,45.576,85,0,10.6,0.8216,4.025
2471,45.4968,90,0,10.4,0.8216,2.4625
2472,45.5076,91,-0.31,10.4,0.8216,2.7125
2473,45.8352,91,-0.38,10.4,0.8216,3.1125
2474,45.5292,90,-0.39,10.4,0.8216,3.3375
2475,44.9928,88,-0.05,10.4,0.8216,3.05
2476,44.9604,87,0,10.2,0.8216,2.15
2477,44.874,89,0,10.2,0.8268,2.55
2478,45,87,-0.3,10,0.8268,2.6375
2479,44.9244,87,-0.32,10,0.8268,2.0875
2480,44.9244,87,-0.32,10,0.8268,1.8
2481,44.9352,87,-0.34,10,0.8268,2.2
2482,45.2916,91,-0.38,9.8,0.8268,3.3875
2483,45.1908,91,-0.44,9.8,0.8268,3.2625
2484,45.1692,91,-0.49,9.6,0.8268,2.25
2485,45.198,91,-0.5,9.6,0.8268,2.2875
2486,44.7624,91,-0.49,9.6,0.8268,3.05
2487,44.7516,87,-0.47,9.6,0.8268,2.95
2488,44.8272,87,-0.45,9.6,0.8268,2.675
2489,45.3924,91,-0.06,9.6,0.8268,3.7625
2490,45.4752,91,0,9.6,0.8268,4.85
2491,45.4176,91,0,9.6,0.8268,4.7375
2492,44.874,90,0,9.8,0.8321,4
2493,44.7192,87,0,9.8,0.8321,2.575
2494,44.2728,87,0,9.8,0.8321,2.575
2495,43.9308,87,0,9.8,0.8321,2.5625
2496,43.8984,87,0,10,0.8321,2.5625
2497,43.0344,87,0,10.2,0.8374,2.925
2498,42.5916,83,0,10.2,0.8374,2.975
2499,42.5448,83,0,10.2,0.8321,3.1875
2500,42.5844,83,0,10.2,0.8374,3.475
2501,42.5952,83,0,10.2,0.8374,3.5875
2502,42.2676,83,0.49,10.4,0.8374,3.675
2503,42.1956,83,0.55,10.2,0.8374,3.7625
2504,42.5484,83,0.07,10.4,0.8374,4.0125
2505,42.8904,83,0,10.4,0.8426,4.25
2506,43.0416,85,0,10.4,0.8426,4.35
2507,43.4448,87,0,10.4,0.8426,4.075
2508,43.884,87,0,10.2,0.8426,4.0625
2509,44.5968,87,0,10.2,0.8479,4.075
2510,44.9712,87,0,10,0.8479,4.1125
2511,45.3564,90,0,10,0.8479,3.9375
2512,46.3032,91,0,9.8,0.8479,4
2513,47.3436,92,0,9.6,0.8532,4.925
2514,47.4552,94,0,9.6,0.8532,5.5
2515,47.3436,80,-0.67,9.4,0.8532,5.175
2516,46.3788,65,-0.8,9.4,0.8532,4.85
2517,45.8208,55,-0.77,9.2,0.8584,2.75
2518,45.7452,84,-0.74,9.2,0.8637,2.5875
2519,44.9604,62,-0.71,9,0.8637,1.4
2520,44.928,87,-0.69,9,0.8637,1.6
2521,44.4348,87,-0.7,8.8,0.8637,1.825
2522,43.866,51,-0.71,8.8,0.8637,0.475
2523,44.208,75,-0.72,8.8,0.8637,1.2875
2524,43.6248,90,-0.69,8.8,0.8637,2.0125
2525,43.5744,91,-0.09,8.8,0.8584,2.65
2526,43.4484,90,0,8.8,0.8584,3.3125
2527,43.0308,82,0,8.8,0.8584,3.3125
2528,42.9336,83,0,8.8,0.8584,1.4625
2529,42.9624,91,0,8.8,0.8532,3.8125
2530,42.39,89,0,8.8,0.8532,3.425
2531,41.7564,68,0,8.8,0.8584,2.55
2532,41.7564,87,0,9,0.8584,1.2125
2533,42.0732,90,0,9,0.8532,2.35
2534,42.1812,85,0,9,0.8532,2.4875
2535,43.2288,91,0,9,0.8532,2.1
2536,43.7472,91,0,8.8,0.8532,2.6625
2537,43.7328,90,0,8.6,0.8532,3.2125
2538,43.8264,91,0,8.6,0.8532,3.175
2539,43.8444,91,0,8.4,0.8584,2.4875
2540,43.9128,96,0,8.4,0.8532,1.825
2541,44.5392,96,0,8.4,0.8532,2.05
2542,44.5104,96,0,8.2,0.8532,2.5875
2543,44.3844,96,0,8.2,0.8532,2.9125
2544,44.4852,96,0,8,0.8532,2.6375
2545,44.9316,96,0,8,0.8532,2.9125
2546,44.9712,96,0,7.8,0.8532,2.8875
2547,44.9172,96,0,7.8,0.8479,2.5375
2548,45.432,96,0,7.6,0.8532,2.4
2549,45.4428,96,-0.59,7.6,0.8532,2.6375
2550,45.4176,96,-0.68,7.4,0.8532,2.7
2551,45.3348,96,-0.64,7.4,0.8532,2.1625
2552,45.4068,95,-0.57,7.4,0.8532,2.0875
2553,45.3024,90,-0.5,7.4,0.8532,2.125
2554,45.2124,91,-0.47,7.2,0.8479,1.675
2555,44.8956,91,-0.46,7.2,0.8479,1.6125
2556,44.7984,89,-0.46,7,0.8479,1.6375
2557,44.694,86,-0.49,7,0.8479,1.6625
2558,44.586,87,-0.52,6.8,0.8479,1.65
2559,44.5536,87,-0.58,6.8,0.8479,1.875
2560,44.4888,87,-0.62,6.8,0.8479,2.0125
2561,44.0856,87,-0.62,6.8,0.8479,1.425
2562,43.9812,87,-0.56,6.8,0.8479,1.7
2563,43.992,87,-0.08,6.8,0.8479,1.8125
2564,44.0424,87,0,6.8,0.8426,1.9125
2565,44.0028,87,0,6.6,0.8426,2.0125
2566,44.0208,87,0,6.6,0.8426,2.125
2567,43.9488,86,0,6.6,0.8426,2.225
2568,43.236,61,0,6.6,0.8374,1.8
2569,42.7824,48,0,6.4,0.8374,1.3625
2570,42.7932,82,0,6.4,0.8374,1.3125
2571,42.894,83,0,6.2,0.8374,1.35
2572,42.9048,83,-0.39,6.2,0.8374,2.025
2573,42.948,83,-0.48,6.2,0.8321,2.125
2574,42.8832,83,-0.48,6.2,0.8321,2.025
2575,42.9336,83,-0.47,6,0.8321,2
2576,42.966,83,-0.46,6,0.8321,1.9875
2577,42.9516,84,-0.44,6,0.8216,2.1125
2578,42.9696,85,-0.38,6,0.8216,2.2125
2579,43.0524,84,-0.06,6,0.8216,2.3375
2580,43.4376,87,-0.25,5.8,0.8216,3.075
2581,43.7652,87,-0.31,5.8,0.8216,3.3
2582,43.8048,87,-0.34,5.8,0.8163,3.75
2583,43.866,87,-0.34,5.8,0.8163,3.5875
2584,44.19,87,-0.37,5.6,0.8163,3.4125
2585,44.5824,87,-0.38,5.6,0.8163,3.6
2586,44.6688,87,-0.06,5.6,0.8163,3.55
2587,44.7732,87,0,5.6,0.8163,3.1125
2588,44.8632,87,0,5.4,0.8216,2.675
2589,45.1404,87,0,5.4,0.8216,2.3125
2590,44.784,86,0,5.4,0.8216,2.2125
2591,44.46,85,-0.29,5.2,0.8216,2.1125
2592,43.6068,60,-0.4,5.2,0.8216,0.925
