,userID,date_AEST,distance,enhanced_avg_speed,avg_power,avg_wpkg,avg_heart_rate,avg_max_heart_rate_perct,enhanced_duration,weekend,day_of_week,hour,day_cat
495,U1000010,2022-04-02,43.88,23.42,145.53,1.69,126.74,0.75,01:52:25,True,7,6,MORNING
496,U1000010,2022-04-09,38.2,25.91,155.95,1.81,130.88,0.77,01:28:27,True,7,6,MORNING
497,U1000010,2022-04-16,41.33,24.81,159.17,1.85,124.54,0.73,01:39:57,True,7,6,MORNING
498,U1000010,2022-04-23,67.26,26.97,173.94,2.02,130.27,0.77,02:29:38,True,7,6,MORNING
499,U1000010,2022-05-21,40.99,23.42,143.7,1.67,124.93,0.73,01:45:01,True,7,6,MORNING
500,U1000010,2022-06-18,38.48,25.26,153.78,1.79,134.55,0.79,01:31:24,True,7,6,MORNING
501,U1000010,2022-06-25,50.8,25.3,155.85,1.81,126.75,0.75,02:00:28,True,7,6,MORNING
502,U1000010,2022-07-02,42.36,24.18,150.03,1.74,132.67,0.78,01:45:07,True,7,6,MORNING
503,U1000010,2022-07-23,48.97,24.15,148.61,1.73,122.57,0.72,02:01:40,True,7,6,MORNING
504,U1000010,2022-07-30,19.38,25.49,152.97,1.78,117.78,0.69,00:45:38,True,7,6,MORNING
505,U1000010,2022-08-06,62.68,25.62,161.81,1.88,127.17,0.75,02:26:47,True,7,6,MORNING
506,U1000010,2022-08-13,40.17,23.9,157.69,1.83,123.39,0.73,01:40:50,True,7,6,MORNING
507,U1000010,2022-08-27,18.97,22.02,124.01,1.44,103.16,0.61,00:51:41,True,7,6,MORNING
508,U1000010,2022-09-03,52.61,25.87,162.08,1.88,123.01,0.72,02:02:01,True,7,6,MORNING
509,U1000010,2022-09-24,61.66,27.25,161.02,1.87,129.38,0.76,02:15:46,True,7,6,MORNING
510,U1000010,2022-10-01,41.05,24.73,158.19,1.84,136.51,0.8,01:39:36,True,7,6,MORNING
511,U1000010,2022-10-08,40.5,23.77,138.49,1.61,125.8,0.74,01:42:13,True,7,6,MORNING
512,U1000010,2022-10-15,66.41,27.07,167.57,1.95,137.65,0.81,02:27:12,True,7,6,MORNING
513,U1000010,2022-11-05,46.78,25.67,158.31,1.84,118.03,0.69,01:49:21,True,7,6,MORNING
514,U1000010,2022-11-12,42.92,24.26,141.11,1.64,120.67,0.71,01:46:09,True,7,6,MORNING
515,U1000000,2021-10-03,75.96,31.04,230.34,2.88,169.17,0.89,02:26:50,True,1,7,MORNING
516,U1000000,2021-12-26,68.51,30.99,229.96,2.87,152.4,0.8,02:12:39,True,1,7,MORNING
517,U1000000,2022-04-03,30.98,31.61,232.57,2.91,173.93,0.92,00:58:48,True,1,7,MORNING
518,U1000000,2022-07-03,65.29,30.72,235.46,2.94,158.31,0.83,02:07:32,True,1,7,MORNING
519,U1000002,2022-11-13,39.05,27.41,176.48,2.35,148.65,0.82,01:25:28,True,1,7,MORNING
520,U1000002,2022-11-20,39.07,26.49,175.52,2.34,147.32,0.81,01:28:30,True,1,7,MORNING
521,U1000003,2022-10-02,29.33,29.18,223.72,2.76,146.48,0.77,01:00:18,True,1,7,MORNING
522,U1000003,2022-10-09,72.0,33.73,248.31,3.07,160.91,0.85,02:08:05,True,1,7,MORNING
523,U1000004,2022-02-13,72.74,32.83,215.11,2.91,145.91,0.77,02:12:56,True,1,7,MORNING
524,U1000004,2022-08-21,66.17,33.31,197.87,2.67,156.34,0.83,01:59:11,True,1,7,MORNING
525,U1000004,2022-11-06,48.84,29.17,205.93,2.78,133.12,0.7,01:40:28,True,1,7,MORNING
526,U1000008,2022-03-27,32.09,36.2,103.6,1.62,160.25,0.8,00:53:11,True,1,7,MORNING
527,U1000008,2022-04-10,41.83,21.83,212.91,3.33,169.72,0.85,01:54:58,True,1,7,MORNING
528,U1000008,2022-07-03,86.72,29.25,183.88,2.87,155.36,0.77,02:57:54,True,1,7,MORNING
529,U1000008,2022-07-17,15.01,23.89,156.85,2.45,138.87,0.69,00:37:42,True,1,7,MORNING
530,U1000008,2022-07-31,61.91,25.94,178.06,2.78,148.57,0.74,02:23:12,True,1,7,MORNING
531,U1000009,2021-07-11,60.1,29.0,244.87,2.08,142.54,0.79,02:04:21,True,1,7,MORNING
532,U1000009,2021-10-03,81.57,24.22,252.75,2.14,142.54,0.79,03:22:04,True,1,7,MORNING
533,U1000009,2022-07-17,58.57,24.33,241.94,2.05,153.37,0.84,02:24:27,True,1,7,MORNING
534,U1000009,2022-07-31,61.03,29.64,240.69,2.04,144.23,0.79,02:03:32,True,1,7,MORNING
535,U1000009,2022-08-07,74.19,24.15,243.07,2.06,152.18,0.84,03:04:20,True,1,7,MORNING
536,U1000010,2021-05-09,74.62,31.49,160.39,1.87,137.88,0.81,02:22:11,True,1,7,MORNING
537,U1000010,2021-05-23,21.38,23.06,112.27,1.31,119.27,0.7,00:55:38,True,1,7,MORNING
538,U1000010,2021-05-30,26.33,26.97,146.45,1.7,135.46,0.8,00:58:34,True,1,7,MORNING
539,U1000010,2021-06-13,48.86,25.9,146.67,1.71,138.76,0.82,01:53:12,True,1,7,MORNING
540,U1000010,2021-06-20,61.63,29.46,163.68,1.9,137.54,0.81,02:05:31,True,1,7,MORNING
541,U1000010,2021-06-27,51.07,27.29,164.9,1.92,140.21,0.82,01:52:17,True,1,7,MORNING
542,U1000010,2021-08-01,54.65,27.13,148.81,1.73,140.78,0.83,02:00:51,True,1,7,MORNING
543,U1000010,2021-08-08,22.8,23.33,132.23,1.54,120.96,0.71,00:58:38,True,1,7,MORNING
544,U1000010,2021-08-15,44.1,25.43,160.05,1.86,128.4,0.76,01:44:03,True,1,7,MORNING
545,U1000010,2021-08-22,20.67,24.21,136.13,1.58,121.59,0.72,00:51:14,True,1,7,MORNING
546,U1000010,2021-09-26,52.61,28.51,162.71,1.89,134.19,0.79,01:50:43,True,1,7,MORNING
547,U1000010,2021-10-03,60.18,27.7,159.96,1.86,134.1,0.79,02:10:21,True,1,7,MORNING
548,U1000010,2021-10-10,53.87,27.63,154.4,1.8,133.68,0.79,01:56:59,True,1,7,MORNING
549,U1000010,2021-11-28,24.51,21.15,120.11,1.4,117.67,0.69,01:09:32,True,1,7,MORNING
550,U1000010,2021-12-12,53.64,29.46,163.78,1.9,141.5,0.83,01:49:15,True,1,7,MORNING
551,U1000010,2022-02-06,47.61,27.79,175.93,2.05,123.73,0.73,01:42:48,True,1,7,MORNING
552,U1000010,2022-02-13,55.54,29.42,166.31,1.93,117.95,0.69,01:53:16,True,1,7,MORNING
553,U1000010,2022-02-20,50.44,30.8,173.86,2.02,128.33,0.75,01:38:16,True,1,7,MORNING
554,U1000010,2022-03-13,53.48,29.33,153.66,1.79,127.62,0.75,01:49:24,True,1,7,MORNING
555,U1000010,2022-04-10,54.88,29.88,161.02,1.87,126.83,0.75,01:50:12,True,1,7,MORNING
556,U1000010,2022-04-24,54.08,29.33,164.2,1.91,123.45,0.73,01:50:38,True,1,7,MORNING
557,U1000010,2022-05-15,18.01,23.82,122.37,1.42,107.1,0.63,00:45:22,True,1,7,MORNING
558,U1000010,2022-06-19,18.53,25.17,135.94,1.58,109.37,0.64,00:44:10,True,1,7,MORNING
559,U1000010,2022-06-26,20.51,24.91,139.24,1.62,115.21,0.68,00:49:24,True,1,7,MORNING
560,U1000010,2022-07-24,34.8,23.07,125.77,1.46,118.46,0.7,01:30:30,True,1,7,MORNING
561,U1000010,2022-07-31,34.2,29.34,164.32,1.91,129.08,0.76,01:09:56,True,1,7,MORNING
562,U1000010,2022-08-07,41.33,25.32,155.7,1.81,126.87,0.75,01:37:56,True,1,7,MORNING
563,U1000010,2022-08-21,54.63,28.98,153.89,1.79,126.84,0.75,01:53:07,True,1,7,MORNING
564,U1000010,2022-08-28,47.83,26.15,165.37,1.92,126.65,0.74,01:49:44,True,1,7,MORNING
565,U1000010,2022-09-04,52.47,29.15,149.53,1.74,125.8,0.74,01:48:00,True,1,7,MORNING
566,U1000010,2022-09-25,18.9,24.24,130.58,1.52,105.7,0.62,00:46:47,True,1,7,MORNING
567,U1000010,2022-10-02,43.53,22.46,145.01,1.69,109.62,0.64,01:56:18,True,1,7,MORNING
568,U1000010,2022-10-09,53.22,29.17,149.03,1.73,123.86,0.73,01:49:28,True,1,7,MORNING
569,U1000010,2022-10-23,49.18,27.14,155.65,1.81,127.6,0.75,01:48:44,True,1,7,MORNING
570,U1000000,2021-09-27,32.73,32.57,232.5,2.91,166.61,0.88,01:00:18,False,2,7,MORNING
571,U1000000,2022-01-10,35.53,28.41,238.41,2.98,167.68,0.88,01:15:03,False,2,7,MORNING
572,U1000000,2022-03-21,32.64,32.82,223.87,2.8,156.79,0.83,00:59:41,False,2,7,MORNING
573,U1000000,2022-04-18,21.03,28.7,191.53,2.39,142.77,0.75,00:43:58,False,2,7,MORNING
574,U1000000,2022-06-13,36.99,28.87,224.15,2.8,157.19,0.83,01:16:52,False,2,7,MORNING
575,U1000000,2022-10-31,30.41,24.19,219.04,2.74,158.71,0.84,01:15:26,False,2,7,MORNING
576,U1000008,2022-04-25,51.71,26.92,193.53,3.02,169.98,0.85,01:55:16,False,2,7,MORNING
577,U1000009,2022-06-13,60.84,30.46,226.93,1.92,140.66,0.77,01:59:51,False,2,7,MORNING
578,U1000010,2021-03-22,20.73,27.28,179.57,2.09,121.49,0.71,00:45:36,False,2,7,MORNING
579,U1000010,2021-06-14,39.31,25.82,156.35,1.82,139.72,0.82,01:31:21,False,2,7,MORNING
580,U1000010,2022-04-25,43.46,28.96,163.8,1.9,126.92,0.75,01:30:03,False,2,7,MORNING
581,U1000000,2021-11-02,61.92,31.52,222.31,2.78,158.11,0.83,01:57:52,False,3,7,MORNING
582,U1000000,2022-04-05,61.98,31.88,240.11,3.0,170.3,0.9,01:56:39,False,3,7,MORNING
583,U1000000,2022-09-20,35.83,32.67,232.37,2.9,174.6,0.92,01:05:49,False,3,7,MORNING
584,U1000000,2022-10-11,29.49,27.35,161.2,2.02,136.14,0.72,01:04:42,False,3,7,MORNING
585,U1000008,2022-09-27,45.18,24.97,156.1,2.44,137.15,0.68,01:48:34,False,3,7,MORNING
586,U1000009,2021-12-28,45.53,27.42,241.57,2.05,142.95,0.79,01:39:38,False,3,7,MORNING
587,U1000000,2021-12-22,37.81,29.6,240.4,3.01,163.77,0.86,01:16:38,False,4,7,MORNING
588,U1000000,2021-12-29,88.82,29.41,244.45,3.06,152.7,0.8,03:01:12,False,4,7,MORNING
589,U1000000,2022-01-19,33.76,34.58,187.95,2.35,165.45,0.87,00:58:34,False,4,7,MORNING
590,U1000000,2022-03-16,31.66,30.27,228.02,2.85,161.57,0.85,01:02:46,False,4,7,MORNING
591,U1000000,2022-07-20,42.99,30.79,233.12,2.91,161.7,0.85,01:23:46,False,4,7,MORNING
592,U1000000,2022-09-21,34.49,31.73,212.73,2.66,164.38,0.87,01:05:13,False,4,7,MORNING
593,U1000000,2022-04-21,32.35,27.88,219.34,2.74,166.12,0.87,01:09:38,False,5,7,MORNING
594,U1000000,2022-06-02,37.98,31.21,220.45,2.76,159.83,0.84,01:13:01,False,5,7,MORNING
595,U1000008,2022-09-29,36.04,25.25,160.43,2.51,135.53,0.68,01:25:38,False,5,7,MORNING
596,U1000000,2021-09-24,28.99,32.18,253.69,3.17,161.49,0.85,00:54:03,False,6,7,MORNING
597,U1000000,2022-01-21,34.59,29.78,184.91,2.31,158.84,0.84,01:09:41,False,6,7,MORNING
598,U1000000,2022-03-11,28.27,28.32,232.71,2.91,166.61,0.88,00:59:54,False,6,7,MORNING
599,U1000000,2022-03-25,23.1,27.62,223.22,2.79,164.72,0.87,00:50:11,False,6,7,MORNING
600,U1000000,2022-04-15,62.7,31.84,224.54,2.81,168.71,0.89,01:58:09,False,6,7,MORNING
601,U1000000,2022-04-22,30.94,28.82,230.55,2.88,156.53,0.82,01:04:25,False,6,7,MORNING
602,U1000000,2022-08-26,34.96,30.1,211.45,2.64,160.87,0.85,01:09:42,False,6,7,MORNING
603,U1000000,2022-09-02,35.79,33.86,244.5,3.06,172.1,0.91,01:03:25,False,6,7,MORNING
604,U1000000,2022-09-23,27.47,26.32,156.81,1.96,130.77,0.69,01:02:37,False,6,7,MORNING
605,U1000000,2022-11-11,33.83,33.11,237.76,2.97,166.94,0.88,01:01:18,False,6,7,MORNING
606,U1000004,2022-04-15,83.82,27.78,216.42,2.92,146.57,0.77,03:01:02,False,6,7,MORNING
607,U1000000,2021-06-19,61.31,25.35,263.96,3.3,117.49,0.62,02:25:06,True,7,7,MORNING
608,U1000000,2021-07-10,42.9,26.49,264.54,3.31,91.71,0.48,01:37:10,True,7,7,MORNING
609,U1000000,2021-09-18,18.36,29.44,253.07,3.16,163.34,0.86,00:37:25,True,7,7,MORNING
610,U1000000,2021-11-20,44.0,32.63,259.1,3.24,170.39,0.9,01:20:55,True,7,7,MORNING
611,U1000000,2021-12-11,58.46,31.9,245.86,3.07,169.29,0.89,01:49:57,True,7,7,MORNING
612,U1000000,2022-02-19,57.98,30.62,218.28,2.73,169.95,0.9,01:53:37,True,7,7,MORNING
613,U1000000,2022-05-21,68.47,31.44,219.08,2.74,164.47,0.87,02:10:40,True,7,7,MORNING
614,U1000000,2022-08-27,50.27,33.26,236.76,2.96,174.1,0.92,01:30:41,True,7,7,MORNING
615,U1000000,2022-10-01,30.31,31.75,240.16,3.0,170.48,0.9,00:57:17,True,7,7,MORNING
616,U1000000,2022-11-05,104.13,31.0,219.36,2.74,172.03,0.91,03:21:32,True,7,7,MORNING
617,U1000003,2022-11-05,104.13,30.02,238.62,2.95,167.21,0.88,03:28:07,True,7,7,MORNING
618,U1000004,2022-02-05,55.18,30.96,233.29,3.15,157.77,0.83,01:46:56,True,7,7,MORNING
619,U1000008,2022-02-19,46.81,26.21,151.48,2.37,148.57,0.74,01:47:09,True,7,7,MORNING
620,U1000008,2022-04-30,56.88,28.11,164.43,2.57,158.77,0.79,02:01:24,True,7,7,MORNING
621,U1000009,2021-10-16,55.31,24.93,266.64,2.26,144.6,0.8,02:13:07,True,7,7,MORNING
622,U1000009,2022-01-08,45.15,26.12,249.15,2.11,139.33,0.77,01:43:42,True,7,7,MORNING
623,U1000009,2022-01-29,50.29,25.73,267.54,2.27,144.64,0.8,01:57:17,True,7,7,MORNING
624,U1000009,2022-04-16,47.38,25.65,241.62,2.05,143.87,0.79,01:50:50,True,7,7,MORNING
625,U1000009,2022-10-08,38.93,24.2,245.1,2.08,143.01,0.79,01:36:32,True,7,7,MORNING
626,U1000009,2022-10-15,51.06,25.47,247.88,2.1,146.58,0.81,02:00:17,True,7,7,MORNING
627,U1000009,2022-11-26,41.24,24.3,261.67,2.22,153.17,0.84,01:41:50,True,7,7,MORNING
628,U1000010,2021-05-29,35.94,24.78,140.69,1.64,132.85,0.78,01:27:01,True,7,7,MORNING
629,U1000010,2021-06-05,34.19,24.39,172.75,2.01,140.2,0.82,01:24:06,True,7,7,MORNING
630,U1000010,2021-07-24,30.11,23.3,169.48,1.97,137.84,0.81,01:17:32,True,7,7,MORNING
631,U1000010,2021-08-07,46.48,26.02,149.88,1.74,133.5,0.79,01:47:10,True,7,7,MORNING
632,U1000010,2021-08-14,23.94,26.19,161.94,1.88,131.15,0.77,00:54:51,True,7,7,MORNING
633,U1000010,2021-08-21,24.08,23.56,155.63,1.81,136.69,0.8,01:01:19,True,7,7,MORNING
634,U1000010,2021-08-28,32.75,22.74,149.46,1.74,131.54,0.77,01:26:25,True,7,7,MORNING
635,U1000010,2021-09-04,45.31,24.36,144.34,1.68,124.83,0.73,01:51:36,True,7,7,MORNING
636,U1000010,2021-09-11,31.21,22.68,158.01,1.84,126.44,0.74,01:22:34,True,7,7,MORNING
637,U1000010,2021-10-02,25.3,24.31,130.42,1.52,120.5,0.71,01:02:26,True,7,7,MORNING
638,U1000010,2021-10-09,31.45,23.03,145.23,1.69,131.14,0.77,01:21:56,True,7,7,MORNING
639,U1000010,2021-10-30,29.38,23.52,155.81,1.81,128.2,0.75,01:14:57,True,7,7,MORNING
640,U1000000,2021-08-22,59.48,28.62,233.63,2.92,159.51,0.84,02:04:41,True,1,8,MORNING
641,U1000000,2021-09-05,39.78,29.64,225.27,2.82,152.58,0.8,01:20:32,True,1,8,MORNING
642,U1000000,2021-09-12,29.46,32.08,262.57,3.28,173.3,0.91,00:55:07,True,1,8,MORNING
643,U1000000,2022-03-20,36.46,33.75,244.89,3.06,173.41,0.91,01:04:49,True,1,8,MORNING
644,U1000000,2022-04-17,31.97,32.73,238.79,2.98,172.68,0.91,00:58:37,True,1,8,MORNING
645,U1000008,2022-05-01,67.04,27.16,172.08,2.69,154.28,0.77,02:28:06,True,1,8,MORNING
646,U1000008,2022-07-10,41.97,32.6,206.71,3.23,173.07,0.86,01:17:14,True,1,8,MORNING
647,U1000008,2022-10-02,83.97,32.05,188.16,2.94,153.75,0.77,02:37:12,True,1,8,MORNING
648,U1000008,2022-11-06,123.22,29.86,197.42,3.08,160.86,0.8,04:07:36,True,1,8,MORNING
649,U1000010,2022-05-22,21.82,20.26,103.83,1.21,97.27,0.57,01:04:38,True,1,8,MORNING
650,U1000000,2022-08-08,33.98,30.56,224.43,2.81,152.96,0.81,01:06:43,False,2,8,MORNING
651,U1000000,2022-09-05,30.18,32.44,224.8,2.81,165.26,0.87,00:55:49,False,2,8,MORNING
652,U1000000,2022-10-03,33.58,32.15,239.47,2.99,165.59,0.87,01:02:40,False,2,8,MORNING
653,U1000010,2022-06-13,19.05,22.23,142.3,1.65,123.37,0.73,00:51:25,False,2,8,MORNING
654,U1000000,2021-08-31,19.77,27.31,193.59,2.42,149.2,0.79,00:43:26,False,3,8,MORNING
655,U1000000,2021-09-07,39.47,30.69,219.26,2.74,164.46,0.87,01:17:10,False,3,8,MORNING
656,U1000000,2021-12-21,38.54,28.49,232.91,2.91,168.61,0.89,01:21:09,False,3,8,MORNING
657,U1000000,2022-02-15,31.54,29.4,241.46,3.02,163.03,0.86,01:04:23,False,3,8,MORNING
658,U1000000,2022-05-24,38.47,27.03,178.4,2.23,137.32,0.72,01:25:24,False,3,8,MORNING
659,U1000000,2022-09-27,38.18,31.11,211.73,2.65,156.27,0.82,01:13:39,False,3,8,MORNING
660,U1000000,2021-06-02,44.51,29.03,228.32,2.85,104.44,0.55,01:32:00,False,4,8,MORNING
661,U1000000,2021-09-01,38.1,30.87,255.7,3.2,166.5,0.88,01:14:03,False,4,8,MORNING
662,U1000000,2021-11-24,66.28,29.05,223.17,2.79,165.46,0.87,02:16:54,False,4,8,MORNING
663,U1000000,2022-02-16,21.97,30.17,188.72,2.36,144.77,0.76,00:43:41,False,4,8,MORNING
664,U1000000,2022-06-22,36.26,29.01,205.2,2.57,154.59,0.81,01:15:00,False,4,8,MORNING
665,U1000008,2022-09-21,67.78,26.8,201.48,3.15,165.02,0.82,02:31:44,False,4,8,MORNING
666,U1000000,2021-08-26,25.47,30.15,219.64,2.75,162.46,0.86,00:50:41,False,5,8,MORNING
667,U1000000,2021-09-02,39.25,32.28,238.17,2.98,165.88,0.87,01:12:57,False,5,8,MORNING
668,U1000000,2021-12-16,41.47,26.82,209.96,2.62,158.06,0.83,01:32:47,False,5,8,MORNING
669,U1000000,2022-01-14,34.32,31.67,214.41,2.68,173.83,0.92,01:05:01,False,6,8,MORNING
670,U1000000,2022-07-01,33.98,29.15,200.51,2.51,147.53,0.78,01:09:57,False,6,8,MORNING
671,U1000000,2022-10-21,20.81,27.47,154.3,1.93,129.8,0.68,00:45:27,False,6,8,MORNING
672,U1000000,2022-11-18,31.78,31.34,247.92,3.1,166.24,0.88,01:00:50,False,6,8,MORNING
673,U1000009,2022-04-15,45.92,27.19,211.18,1.79,155.47,0.86,01:41:20,False,6,8,MORNING
674,U1000000,2021-06-05,37.89,30.78,241.83,3.02,110.11,0.58,01:13:51,True,7,8,MORNING
675,U1000000,2021-08-28,52.05,30.21,236.95,2.96,163.85,0.86,01:43:23,True,7,8,MORNING
676,U1000000,2021-09-04,36.56,31.52,248.23,3.1,170.48,0.9,01:09:36,True,7,8,MORNING
677,U1000000,2022-04-23,67.99,33.77,235.18,2.94,164.08,0.86,02:00:48,True,7,8,MORNING
678,U1000000,2022-07-09,66.69,30.91,238.22,2.98,160.58,0.85,02:09:27,True,7,8,MORNING
679,U1000000,2022-10-29,85.35,28.34,218.26,2.73,165.33,0.87,03:00:42,True,7,8,MORNING
680,U1000008,2022-04-16,34.76,23.3,139.42,2.18,145.57,0.73,01:29:30,True,7,8,MORNING
681,U1000008,2022-04-23,68.41,25.36,184.51,2.88,162.51,0.81,02:41:52,True,7,8,MORNING
682,U1000008,2022-11-12,13.63,34.17,194.44,3.04,166.25,0.83,00:23:56,True,7,8,MORNING
683,U1000009,2021-07-24,45.02,24.61,234.44,1.99,152.32,0.84,01:49:46,True,7,8,MORNING
684,U1000009,2022-07-02,68.21,26.08,212.6,1.8,138.86,0.76,02:36:56,True,7,8,MORNING
685,U1000000,2021-04-04,22.58,27.92,204.25,2.55,150.58,0.79,00:48:31,True,1,9,MORNING
686,U1000000,2021-05-16,37.11,27.63,202.61,2.53,125.67,0.66,01:20:36,True,1,9,MORNING
687,U1000000,2022-05-15,32.14,33.57,237.96,2.97,171.08,0.9,00:57:26,True,1,9,MORNING
688,U1000000,2022-10-30,45.28,28.98,228.64,2.86,165.88,0.87,01:33:45,True,1,9,MORNING
689,U1000003,2022-08-28,1.57,27.48,154.01,1.9,118.19,0.62,00:03:26,True,1,9,MORNING
690,U1000008,2022-06-26,43.78,23.68,199.61,3.12,158.14,0.79,01:50:56,True,1,9,MORNING
691,U1000008,2022-08-14,64.1,35.04,200.61,3.13,170.8,0.85,01:49:46,True,1,9,MORNING
692,U1000008,2022-09-04,55.22,26.01,185.13,2.89,151.16,0.75,02:07:24,True,1,9,MORNING
693,U1000008,2022-09-18,37.62,24.95,204.04,3.19,158.34,0.79,01:30:28,True,1,9,MORNING
694,U1000008,2022-09-25,46.49,25.79,196.7,3.07,152.67,0.76,01:48:10,True,1,9,MORNING
695,U1000000,2022-02-14,60.0,31.61,210.86,2.64,170.19,0.9,01:53:53,False,2,9,MORNING
696,U1000000,2022-04-25,57.74,31.74,245.53,3.07,162.51,0.86,01:49:09,False,2,9,MORNING
697,U1000000,2022-05-30,18.48,34.36,262.79,3.28,173.15,0.91,00:32:16,False,2,9,MORNING
698,U1000000,2022-07-18,38.33,30.04,242.83,3.04,157.56,0.83,01:16:34,False,2,9,MORNING
699,U1000010,2021-09-27,39.31,24.44,144.71,1.68,116.38,0.68,01:36:30,False,2,9,MORNING
700,U1000000,2022-06-28,34.06,30.8,218.66,2.73,157.87,0.83,01:06:21,False,3,9,MORNING
701,U1000000,2022-08-09,49.98,30.94,247.4,3.09,159.11,0.84,01:36:56,False,3,9,MORNING
702,U1000000,2022-10-04,17.59,33.01,235.15,2.94,171.87,0.91,00:31:58,False,3,9,MORNING
703,U1000008,2022-09-20,53.72,26.09,175.26,2.74,152.29,0.76,02:03:32,False,3,9,MORNING
704,U1000010,2022-07-05,22.92,24.04,140.19,1.63,110.77,0.65,00:57:12,False,3,9,MORNING
705,U1000000,2021-09-08,18.31,30.77,244.4,3.06,166.69,0.88,00:35:42,False,4,9,MORNING
706,U1000000,2022-08-10,35.21,31.04,216.97,2.71,158.13,0.83,01:08:04,False,4,9,MORNING
707,U1000000,2022-09-07,37.46,30.46,219.17,2.74,167.03,0.88,01:13:48,False,4,9,MORNING
708,U1000000,2022-10-19,37.51,30.23,235.11,2.94,167.99,0.88,01:14:27,False,4,9,MORNING
709,U1000000,2022-11-16,33.38,27.67,201.01,2.51,151.85,0.8,01:12:22,False,4,9,MORNING
710,U1000008,2022-09-28,53.82,25.37,193.84,3.03,147.07,0.73,02:07:16,False,4,9,MORNING
711,U1000000,2022-04-28,34.21,31.76,221.96,2.77,165.62,0.87,01:04:37,False,5,9,MORNING
712,U1000000,2022-05-26,33.96,29.03,200.03,2.5,152.75,0.8,01:10:12,False,5,9,MORNING
713,U1000010,2021-05-13,25.46,24.39,158.58,1.84,124.49,0.73,01:02:38,False,5,9,MORNING
714,U1000000,2022-02-11,30.24,30.39,230.29,2.88,165.86,0.87,00:59:43,False,6,9,MORNING
715,U1000010,2021-08-27,30.3,23.59,148.62,1.73,123.34,0.73,01:17:04,False,6,9,MORNING
716,U1000000,2021-08-14,26.68,29.01,237.07,2.96,169.59,0.89,00:55:10,True,7,9,MORNING
717,U1000000,2022-07-16,34.67,30.42,248.01,3.1,166.51,0.88,01:08:23,True,7,9,MORNING
718,U1000008,2022-04-09,15.89,30.87,217.95,3.41,174.35,0.87,00:30:54,True,7,9,MORNING
719,U1000008,2022-07-02,53.34,30.17,216.99,3.39,171.56,0.85,01:46:05,True,7,9,MORNING
720,U1000000,2022-11-13,23.59,32.47,237.68,2.97,159.8,0.84,00:43:36,True,1,10,MORNING
721,U1000008,2022-02-20,10.51,39.97,222.75,3.48,196.31,0.98,00:15:46,True,1,10,MORNING
722,U1000008,2022-03-20,17.1,37.93,127.19,1.99,174.11,0.87,00:27:03,True,1,10,MORNING
723,U1000008,2022-05-15,14.65,23.87,163.84,2.56,160.53,0.8,00:36:49,True,1,10,MORNING
724,U1000008,2022-10-16,31.08,33.06,216.11,3.38,164.28,0.82,00:56:24,True,1,10,MORNING
725,U1000008,2022-11-13,22.55,31.51,185.73,2.9,133.61,0.67,00:42:57,True,1,10,MORNING
726,U1000000,2021-11-22,29.95,29.75,206.45,2.58,148.95,0.78,01:00:24,False,2,10,MORNING
727,U1000000,2021-10-12,23.99,33.75,244.71,3.06,173.12,0.91,00:42:38,False,3,10,MORNING
728,U1000000,2021-10-19,44.74,30.91,221.87,2.77,163.92,0.86,01:26:51,False,3,10,MORNING
729,U1000000,2022-07-05,36.04,33.08,242.33,3.03,163.52,0.86,01:05:22,False,3,10,MORNING
730,U1000004,2022-07-05,20.43,24.72,148.03,2.0,148.39,0.78,00:49:35,False,3,10,MORNING
731,U1000008,2022-06-21,53.64,26.63,202.03,3.16,169.71,0.85,02:00:52,False,3,10,MORNING
732,U1000000,2021-08-18,27.98,28.23,253.38,3.17,167.27,0.88,00:59:28,False,4,10,MORNING
733,U1000000,2022-05-11,35.05,31.56,226.71,2.83,163.27,0.86,01:06:38,False,4,10,MORNING
734,U1000000,2022-06-08,37.81,28.4,214.92,2.69,159.35,0.84,01:19:53,False,4,10,MORNING
735,U1000000,2022-11-09,34.21,28.85,202.02,2.53,158.73,0.84,01:11:09,False,4,10,MORNING
736,U1000010,2021-02-10,34.63,24.22,146.05,1.7,119.92,0.71,01:25:47,False,4,10,MORNING
737,U1000010,2021-05-05,30.57,24.39,169.07,1.97,131.81,0.78,01:15:13,False,4,10,MORNING
738,U1000000,2022-06-09,36.01,27.02,210.52,2.63,156.45,0.82,01:19:58,False,5,10,MORNING
739,U1000008,2022-09-30,37.14,25.39,154.44,2.41,144.08,0.72,01:27:47,False,6,10,MORNING
740,U1000010,2021-09-17,25.26,23.23,146.07,1.7,111.79,0.66,01:05:14,False,6,10,MORNING
741,U1000000,2021-05-29,31.38,31.27,258.25,3.23,141.98,0.75,01:00:13,True,7,10,MORNING
742,U1000000,2022-06-04,94.01,30.72,224.64,2.81,165.62,0.87,03:03:37,True,7,10,MORNING
743,U1000000,2022-07-02,30.02,33.23,251.21,3.14,161.23,0.85,00:54:12,True,7,10,MORNING
744,U1000000,2022-07-30,40.0,32.26,244.22,3.05,166.81,0.88,01:14:23,True,7,10,MORNING
745,U1000008,2022-04-02,16.0,35.77,240.74,3.76,185.65,0.92,00:26:50,True,7,10,MORNING
746,U1000008,2022-05-07,45.18,36.59,223.92,3.5,182.65,0.91,01:14:06,True,7,10,MORNING
